id,x,y,z,yaw,pitch,roll
1,1772.91,866.398,-0.137327,0.0210927,-0.000481396,-0.029582
2,1773.23,866.393,-0.133575,0.0213701,6.44666e-05,-0.0300895
3,1773.51,866.398,-0.132755,0.021658,0.000573315,-0.0309816
4,1773.86,866.4,-0.132498,0.0218674,0.000302297,-0.0311565
5,1774.21,866.404,-0.140563,0.0223851,1.77266e-05,-0.0313485
6,1774.54,866.402,-0.143024,0.0226314,6.86364e-05,-0.0317329
7,1774.91,866.394,-0.1387,0.0230995,-0.00059599,-0.0321176
8,1775.28,866.4,-0.138315,0.0234971,-0.00180318,-0.0315439
9,1775.66,866.401,-0.139329,0.0233551,-0.00218801,-0.0313238
10,1776.02,866.417,-0.136168,0.0232175,-0.00319688,-0.03099
11,1776.4,866.432,-0.137502,0.0231467,-0.00367401,-0.0302195
12,1776.78,866.441,-0.130193,0.0228845,-0.00486776,-0.0285337
13,1777.15,866.452,-0.124872,0.0225531,-0.00510523,-0.0279902
14,1777.52,866.451,-0.122982,0.0229272,-0.00509826,-0.0283118
15,1777.91,866.452,-0.124676,0.0232184,-0.00516468,-0.0290282
16,1778.3,866.485,-0.129691,0.0233299,-0.00537936,-0.0290802
17,1778.69,866.495,-0.13265,0.0232243,-0.00537675,-0.0292022
18,1779.06,866.507,-0.139853,0.0233017,-0.00489229,-0.0291496
19,1779.45,866.519,-0.145887,0.0227802,-0.00451508,-0.0291205
20,1779.82,866.534,-0.153223,0.0228685,-0.00410002,-0.02923
21,1780.21,866.564,-0.152771,0.0217239,-0.00500089,-0.0297375
22,1780.56,866.58,-0.153128,0.0213011,-0.00457615,-0.0300972
23,1780.95,866.581,-0.155745,0.0210914,-0.00431205,-0.0301075
24,1781.31,866.592,-0.178117,0.0210876,-0.00350794,-0.0304056
25,1781.69,866.599,-0.176372,0.0211858,-0.00342047,-0.0300596
26,1782.06,866.604,-0.170398,0.0211705,-0.00321244,-0.0302065
