id,x,y,z,yaw,pitch,roll
1,1717.14,1014.54,-0.576666,-2.18917,-0.0321703,0.016565
2,1716.96,1014,-1.19827,-2.19381,-0.0619799,0.0463342
3,1716.72,1013.78,-1.07228,-2.19758,-0.0632468,0.0391276
4,1716.45,1013.46,-0.989922,-2.19745,-0.0632951,0.0330091
5,1716.28,1013.17,-0.981995,-2.19898,-0.0635093,0.0323695
6,1716.1,1012.91,-1.02123,-2.19985,-0.0591455,0.0266897
7,1715.86,1012.6,-1.13037,-2.20008,-0.0585879,0.0232181
8,1715.68,1012.35,-1.1498,-2.20136,-0.0591291,0.0232637
9,1715.46,1012.08,-1.13969,-2.20187,-0.0610215,0.0218062
10,1715.25,1011.78,-1.12413,-2.20176,-0.0601501,0.0212302
11,1715.03,1011.49,-1.13036,-2.20245,-0.0621038,0.0216283
12,1714.81,1011.22,-1.10829,-2.20319,-0.0611843,0.0205276
13,1714.61,1010.96,-1.07434,-2.20442,-0.060575,0.0199992
14,1714.38,1010.64,-1.09795,-2.20512,-0.0609603,0.0197276
15,1714.17,1010.38,-1.10793,-2.20599,-0.0603753,0.0175149
16,1713.98,1010.09,-1.09608,-2.20601,-0.0581348,0.0167786
17,1713.75,1009.81,-1.09531,-2.20629,-0.0589923,0.0129154
18,1713.53,1009.51,-1.1225,-2.20629,-0.059646,0.0142175
19,1713.33,1009.22,-1.12376,-2.20746,-0.0598255,0.0141769
20,1713.11,1008.97,-1.06739,-2.20743,-0.0584728,0.0106645
21,1712.9,1008.7,-0.961716,-2.20822,-0.0573855,0.00725295
22,1712.72,1008.44,-0.922912,-2.20868,-0.0555041,0.00804331
23,1712.49,1008.16,-0.8832,-2.20906,-0.0562036,0.00948581
24,1712.29,1007.87,-0.862008,-2.20912,-0.0574548,0.00978882
25,1712.08,1007.61,-0.843704,-2.20913,-0.0568959,0.00849658
26,1711.88,1007.35,-0.832726,-2.2096,-0.0571512,0.00869007
27,1711.68,1007.09,-0.801159,-2.2108,-0.059309,0.0101354
28,1711.49,1006.83,-0.763723,-2.21137,-0.0601865,0.0113171
29,1711.28,1006.56,-0.695545,-2.21126,-0.0596899,0.0104665
30,1711.08,1006.31,-0.629082,-2.21165,-0.0595877,0.00890902
31,1710.88,1006.07,-0.455038,-2.21007,-0.0565382,-0.00094185
32,1710.67,1005.82,-0.464132,-2.20875,-0.051386,-0.00888082
33,1710.49,1005.58,-0.463081,-2.20834,-0.0486745,-0.0124055
34,1710.28,1005.32,-0.461511,-2.20733,-0.0492134,-0.0127267
35,1710.08,1005.06,-0.445847,-2.20642,-0.0501799,-0.0126885
36,1709.89,1004.8,-0.460847,-2.20591,-0.0505173,-0.0129706
37,1709.67,1004.53,-0.42281,-2.20334,-0.0524682,-0.0129372
38,1709.51,1004.31,-0.428402,-2.20311,-0.050876,-0.014002
39,1709.3,1004.06,-0.277601,-2.20091,-0.0498493,-0.0224869
40,1709.11,1003.83,-0.27006,-2.20033,-0.0502631,-0.0237849
41,1708.93,1003.58,-0.276226,-2.19851,-0.0509979,-0.023021
42,1708.56,1003.07,-0.199866,-2.19577,-0.0503688,-0.021619
43,1708.4,1002.82,-0.184475,-2.19402,-0.0472871,-0.0190373
44,1708.24,1002.55,-0.21523,-2.19129,-0.0458245,-0.0135911
45,1708.04,1002.28,-0.205706,-2.18945,-0.0438814,-0.0149978
46,1707.86,1002.04,-0.218712,-2.18691,-0.0435628,-0.0161562
47,1707.69,1001.8,-0.223326,-2.18578,-0.043865,-0.0170891
48,1707.49,1001.52,-0.217484,-2.18298,-0.0450507,-0.0172237
49,1707.33,1001.3,-0.205608,-2.18185,-0.0446003,-0.0190681
50,1707.14,1001.06,-0.18016,-2.17938,-0.0461328,-0.0206513
51,1706.97,1000.83,-0.161224,-2.17828,-0.0473478,-0.0216532
52,1706.8,1000.61,-0.125286,-2.17617,-0.0479735,-0.0235821
53,1706.65,1000.42,-0.0862373,-2.1749,-0.0488174,-0.0255237
54,1706.47,1000.16,-0.0827649,-2.17236,-0.0505284,-0.0247142
55,1706.31,999.944,-0.0735239,-2.17105,-0.0508389,-0.0264308
56,1706.16,999.731,-0.0636396,-2.1689,-0.0516313,-0.0273512
57,1705.99,999.501,-0.0553035,-2.16699,-0.0521791,-0.0276291
58,1705.81,999.255,-0.0478988,-2.1651,-0.0530014,-0.0283645
59,1705.66,999.027,-0.0453255,-2.16362,-0.0538373,-0.0280937
60,1705.54,998.831,-0.0494277,-2.16172,-0.0542375,-0.0273783
61,1705.36,998.593,-0.0540311,-2.15995,-0.0539314,-0.0287805
62,1705.2,998.349,-0.0513058,-2.1573,-0.0550077,-0.0276744
63,1705.07,998.15,-0.0847891,-2.15521,-0.0542852,-0.0281007
64,1704.92,997.92,-0.0850334,-2.15315,-0.0552802,-0.027568
65,1704.75,997.669,-0.0970941,-2.15139,-0.0552501,-0.0270824
66,1704.59,997.42,-0.116491,-2.14908,-0.0559219,-0.0261479
67,1704.43,997.168,-0.127264,-2.14801,-0.0583843,-0.0237662
68,1704.31,996.976,-0.117321,-2.1466,-0.0584077,-0.0236546
69,1704.14,996.755,-0.0720985,-2.14566,-0.0603739,-0.0270517
70,1704,996.522,-0.0932961,-2.14315,-0.0606088,-0.0268637
71,1703.85,996.307,-0.0664031,-2.14219,-0.0613156,-0.0275402
72,1703.69,996.014,-0.16297,-2.13987,-0.0625307,-0.0220478
73,1703.61,995.817,-0.259252,-2.13716,-0.0467362,-0.0193551
74,1703.46,995.585,-0.265117,-2.13541,-0.0471264,-0.0186736
75,1703.31,995.351,-0.277687,-2.13463,-0.0466878,-0.0180386
76,1703.15,995.109,-0.289058,-2.13355,-0.0464028,-0.0174988
77,1702.86,994.63,-0.239278,-2.13075,-0.0493875,-0.0159801
78,1702.72,994.411,-0.28524,-2.13041,-0.0476593,-0.0164913
79,1702.55,994.095,-0.464603,-2.12732,-0.0424219,-0.0146232
80,1702.42,993.843,-0.580625,-2.12709,-0.0444988,-0.00663151
81,1702.29,993.612,-0.594855,-2.12668,-0.0448283,-0.00623506
82,1702.14,993.351,-0.592265,-2.1259,-0.0449851,-0.007208
83,1701.95,993.086,-0.582445,-2.12691,-0.0459421,-0.0067766
84,1701.81,992.877,-0.580456,-2.12862,-0.0463024,-0.00720471
85,1701.65,992.57,-0.577884,-2.1278,-0.0474932,-0.00663149
86,1701.49,992.321,-0.589027,-2.12845,-0.0474645,-0.00669941
87,1701.41,992.105,-0.604464,-2.12548,-0.0458395,-0.00553255
88,1701.17,991.666,-0.619683,-2.12163,-0.0424687,-0.00718985
89,1701.03,991.469,-0.506506,-2.12249,-0.0333766,-0.00888022
90,1700.88,991.234,-0.474739,-2.12349,-0.0332531,-0.00721508
91,1700.72,990.979,-0.415231,-2.12643,-0.0346649,-0.00830705
92,1700.55,990.689,-0.373078,-2.12822,-0.0380193,-0.00460872
93,1700.37,990.443,-0.348469,-2.13207,-0.0388054,-0.00498519
94,1700.23,990.191,-0.341413,-2.1325,-0.0375628,-0.00541925
95,1700.2,990.115,-0.322529,-2.13536,-0.0341251,-0.00327782
96,1699.96,989.728,-0.306184,-2.13629,-0.0334563,0.00258239
97,1699.76,989.491,-0.164846,-2.13916,-0.0340012,-0.00626714
98,1699.56,989.223,-0.0413251,-2.14036,-0.0345672,-0.0118565
99,1699.39,988.999,-0.0172111,-2.14317,-0.0361454,-0.0155205
100,1699.17,988.659,-6.41122e-06,-2.14446,-0.0367368,-0.0129179
101,1699.02,988.484,0.014176,-2.14814,-0.0382218,-0.0160897
102,1698.92,988.317,0.0463431,-2.1487,-0.0384964,-0.019455
103,1698.71,988.013,0.0684645,-2.1517,-0.0394443,-0.0201341
104,1698.53,987.739,0.0620456,-2.15302,-0.0395376,-0.0187619
105,1698.39,987.527,0.105668,-2.15532,-0.0396757,-0.0195581
106,1698.16,987.221,0.143918,-2.15653,-0.0400125,-0.0196879
107,1698.16,987.216,0.131241,-2.15916,-0.0403297,-0.0203477
108,1697.86,986.759,0.172326,-2.16158,-0.0412694,-0.0163137
109,1697.7,986.434,-0.0317582,-2.16142,-0.0316334,-0.015168
110,1697.59,986.245,-0.109773,-2.16319,-0.0299705,-0.0143824
111,1697.42,985.988,-0.2215,-2.16619,-0.0314573,-0.00724453
112,1697.32,985.822,-0.245096,-2.16712,-0.031837,-0.00651805
113,1697.13,985.551,-0.257121,-2.1693,-0.0324344,-0.00604989
114,1696.99,985.361,-0.254799,-2.17119,-0.0345528,-0.0068657
115,1696.82,985.121,-0.130892,-2.17275,-0.0406834,-0.00749072
116,1696.68,984.918,-0.132441,-2.17437,-0.0414864,-0.00764651
117,1696.51,984.699,-0.1223,-2.17752,-0.0424372,-0.00805214
118,1696.37,984.501,-0.0794174,-2.17911,-0.0432761,-0.00870187
119,1696.17,984.235,-0.0640028,-2.18228,-0.044645,-0.00841693
120,1696.05,984.048,-0.0756411,-2.18345,-0.0453862,-0.0071171
121,1695.92,983.885,-0.0455296,-2.18649,-0.0464161,-0.00835197
122,1695.78,983.68,-0.0517867,-2.18773,-0.0474747,-0.00763744
123,1695.63,983.46,-0.0514446,-2.1893,-0.0481182,-0.00846808
124,1695.49,983.233,-0.0672365,-2.18935,-0.0483009,-0.0076694
125,1695.36,983.097,-0.048659,-2.19206,-0.0487705,-0.0083568
126,1695.21,982.884,-0.0546536,-2.19292,-0.0491646,-0.00724456
127,1695.04,982.63,-0.0332305,-2.19369,-0.0515733,-0.00680553
128,1694.88,982.42,-0.0545305,-2.19432,-0.050901,-0.0061896
129,1694.76,982.208,-0.376545,-2.19504,-0.0365692,-0.00486801
130,1694.65,982.058,-0.392905,-2.19605,-0.0353947,-0.000958594
131,1694.52,981.861,-0.392009,-2.19749,-0.0347554,0.00283624
132,1694.31,981.604,-0.382687,-2.1982,-0.026706,-0.00284219
133,1694.19,981.47,-0.394089,-2.19972,-0.0262718,-0.00119771
134,1694.03,981.259,-0.353267,-2.20071,-0.02681,-0.00345075
135,1693.9,981.072,-0.368599,-2.20194,-0.0261122,-0.00164645
136,1693.75,980.884,-0.360156,-2.20287,-0.0274346,-0.000782758
137,1693.65,980.773,-0.350292,-2.20386,-0.0275109,-0.000428167
138,1693.49,980.535,-0.345215,-2.20403,-0.0282359,-0.00121989
139,1693.36,980.38,-0.352892,-2.20566,-0.029478,0.000562982
140,1693.2,980.178,-0.347908,-2.20585,-0.0308738,0.00022351
141,1693.06,979.996,-0.357882,-2.20591,-0.0309909,-0.00103677
142,1692.89,979.759,-0.370333,-2.20465,-0.0317719,-0.00133159
143,1692.78,979.598,-0.394979,-2.20442,-0.0317043,0.00113584
144,1692.65,979.43,-0.422048,-2.20377,-0.0326435,0.00155096
145,1692.41,979.136,-0.452739,-2.20441,-0.0325393,0.00145082
146,1692.32,979.011,-0.446152,-2.20438,-0.0336764,0.000687792
147,1692.11,978.712,-0.454477,-2.20466,-0.0363412,0.00427045
148,1691.97,978.506,-0.459706,-2.20325,-0.036663,0.00267059
149,1691.87,978.329,-0.410868,-2.20091,-0.0385973,0.00315862
150,1691.79,978.218,-0.395085,-2.20062,-0.0371344,0.0037137
151,1691.63,977.991,-0.398587,-2.19848,-0.0377242,0.0034187
152,1691.47,977.795,-0.398496,-2.19751,-0.0380576,0.00285654
153,1691.35,977.637,-0.344224,-2.19595,-0.0369098,0.00408493
154,1691.16,977.376,-0.303787,-2.19514,-0.0367641,0.00493056
155,1691,977.165,-0.319677,-2.19435,-0.0358134,0.00545428
156,1690.85,977.01,-0.368976,-2.19554,-0.0311163,0.0104049
157,1690.75,976.816,-0.384851,-2.19284,-0.0314676,0.0122135
158,1690.62,976.65,-0.377392,-2.19146,-0.0315394,0.0111873
159,1690.47,976.43,-0.361523,-2.18873,-0.0312321,0.00886717
160,1690.47,976.465,-0.333819,-2.18719,-0.0293522,0.0060683
161,1690.17,976.032,-0.340805,-2.18601,-0.030556,0.00495511
162,1690.02,975.837,-0.33428,-2.18492,-0.0317802,0.00558768
163,1689.86,975.594,-0.325137,-2.18307,-0.0330694,0.00669644
164,1689.76,975.459,-0.325186,-2.18093,-0.033824,0.00798028
165,1689.55,975.16,-0.314911,-2.17848,-0.0346555,0.00768795
166,1689.44,975.03,-0.304893,-2.17672,-0.033337,0.00424468
167,1689.3,974.811,-0.271067,-2.17398,-0.0317628,2.18884e-05
168,1689.17,974.623,-0.267374,-2.17269,-0.0324515,-0.000944594
169,1689.01,974.344,-0.277028,-2.16975,-0.0339671,-7.81808e-05
170,1688.91,974.222,-0.284525,-2.16902,-0.033766,-0.000733886
171,1688.75,973.969,-0.283327,-2.16615,-0.0334914,-0.00294276
172,1688.64,973.824,-0.288645,-2.16466,-0.0318113,-0.00356186
173,1688.58,973.724,-0.290214,-2.16173,-0.0309747,-0.00368264
174,1688.38,973.379,-0.120343,-2.16187,-0.0289079,0.00394631
175,1688.22,973.155,-0.0526582,-2.1601,-0.0306076,0.00645335
176,1688.11,972.992,-0.0503527,-2.15737,-0.0329227,0.00697297
177,1688.07,972.928,-0.0628484,-2.15475,-0.0347169,0.008127
178,1687.83,972.616,-0.0762573,-2.15449,-0.0360601,0.00828305
179,1687.77,972.518,-0.0778832,-2.15268,-0.0364195,0.00702505
180,1687.67,972.377,-0.118432,-2.15086,-0.0366658,0.00435583
181,1687.45,972.085,-0.296121,-2.14924,-0.0338957,-0.00496
182,1687.38,971.984,-0.408848,-2.14726,-0.0349142,-0.00778481
183,1687.34,971.922,-0.493179,-2.14596,-0.0335742,-0.00994513
184,1687.14,971.602,-0.54982,-2.14474,-0.0340168,-0.00914639
185,1687.02,971.362,-0.641511,-2.14351,-0.0325063,-0.00394716
186,1686.91,971.18,-0.659859,-2.14205,-0.0307278,-0.00148499
187,1686.94,971.174,-0.651583,-2.14039,-0.0318354,-0.000568225
188,1686.72,970.843,-0.493074,-2.13849,-0.0335001,0.0028201
189,1686.68,970.778,-0.469066,-2.1373,-0.0331053,0.00470894
190,1686.35,970.374,-0.558118,-2.13931,-0.0293884,0.00860289
191,1686.2,970.15,-0.56614,-2.13772,-0.0297868,0.00835962
192,1686.03,969.885,-0.438991,-2.13831,-0.0350849,0.0121836
193,1685.95,969.714,-0.391433,-2.13623,-0.0370975,0.0114423
194,1685.89,969.164,-0.386924,-2.14812,-0.0429324,0.00510211
195,1685.77,969.008,-0.38556,-2.14676,-0.0429646,0.0051624
196,1685.67,968.842,-0.392535,-2.14547,-0.0431656,0.00569897
197,1685.57,968.69,-0.357825,-2.14378,-0.0455538,0.00662965
198,1685.45,968.519,-0.393944,-2.14303,-0.0437637,0.0046388
199,1685.38,968.379,-0.383659,-2.14107,-0.0443147,0.00524849
200,1685.26,968.21,-0.380604,-2.14025,-0.0448171,0.00570963
