id,x,y,z,yaw,pitch,roll
1,1717.12,1014.54,0,-2.18903,-0.0319561,0.0117463
2,1716.92,1014.22,0,-2.19171,-0.0367528,0.0115859
3,1716.62,1014.02,0,-2.1971,-0.0452674,0.00094402
4,1716.35,1013.79,0,-2.25513,-0.0394627,-0.011528
5,1716.15,1013.52,0,-2.19733,-0.0299907,-0.018295
6,1715.95,1013.22,0,-2.19822,-0.0318559,-0.0186767
7,1715.79,1012.88,0,-2.19968,-0.0358519,-0.0109391
8,1715.67,1012.49,0,-2.19785,-0.0297404,-0.00157293
9,1715.48,1012.2,0,-2.19878,-0.0330199,0.00362204
10,1715.28,1011.9,0,-2.2002,-0.0375664,0.00625514
11,1715.08,1011.61,0,-2.20221,-0.0435554,0.0114601
12,1714.9,1011.3,0,-2.2033,-0.0459678,0.0195761
13,1714.68,1010.97,0,-2.20363,-0.047213,0.0236486
14,1714.5,1010.73,0,-2.20613,-0.0471161,0.022691
15,1714.25,1010.41,0,-2.20529,-0.0471748,0.0210752
16,1713.96,1010.15,0,-2.20458,-0.0461512,0.00229148
17,1713.73,1009.9,0,-2.20522,-0.0446592,-0.00526397
18,1713.53,1009.61,0,-2.20526,-0.0453592,-0.00412027
19,1713.33,1009.32,0,-2.20671,-0.0465302,-0.0030841
20,1713.14,1009.07,0,-2.2072,-0.0464512,-0.00285395
21,1712.92,1008.79,0,-2.2072,-0.0462923,-0.00432556
22,1712.73,1008.44,0,-2.20778,-0.0502243,0.00824282
23,1712.54,1008.19,0,-2.20897,-0.051726,0.00939286
24,1712.31,1007.87,0,-2.2084,-0.0530436,0.00960844
25,1712.1,1007.61,0,-2.2078,-0.0501695,0.00708313
26,1711.89,1007.37,0,-2.20839,-0.0474218,0.00331588
27,1711.67,1007.11,0,-2.20839,-0.0479077,-0.00214433
28,1711.48,1006.87,0,-2.20886,-0.0444876,-0.00884233
29,1711.28,1006.62,0,-2.20921,-0.0439444,-0.0110807
30,1711.09,1006.37,0,-2.20895,-0.0453409,-0.0110365
31,1710.88,1006.11,0,-2.20855,-0.0466038,-0.0115958
32,1710.66,1005.82,0,-2.2072,-0.0480847,-0.0106017
33,1710.52,1005.59,0,-2.20884,-0.0481231,-0.011996
34,1710.26,1005.28,0,-2.2058,-0.0473193,-0.0119599
35,1710.1,1005.03,0,-2.20423,-0.0429731,-0.0145234
36,1709.91,1004.78,0,-2.20418,-0.0424687,-0.0150317
37,1709.71,1004.54,0,-2.20229,-0.0440951,-0.0137769
38,1709.51,1004.26,0,-2.20156,-0.0471526,-0.0132386
39,1709.33,1004.02,0,-2.20057,-0.0476389,-0.0149287
