id,x,y,z,yaw,pitch,roll
1,1717.14,1014.57,-0.435971,-2.18823,-0.0173071,0.00864171
2,1716.93,1014.25,-0.543492,-2.18948,-0.0126173,0.00581138
3,1716.73,1013.92,-0.620978,-2.19151,-0.0131136,0.00786744
4,1716.54,1013.62,-0.665826,-2.30131,-0.0121574,0.00927254
5,1716.36,1013.34,-0.766507,-2.19306,-0.00954352,0.00765766
6,1716.14,1013.03,-0.757603,-2.19366,-0.0111901,0.00586078
7,1715.92,1012.7,-0.778503,-2.19654,-0.0237004,0.0149363
8,1715.74,1012.45,-0.724875,-2.19711,-0.023998,0.0114166
9,1715.51,1012.18,-0.664258,-2.19749,-0.0202696,0.0080453
10,1715.28,1011.88,-0.665906,-2.19701,-0.0178875,0.00510238
11,1715.08,1011.65,-0.664901,-2.19843,-0.0166094,0.00385069
12,1714.86,1011.34,-0.675993,-2.19874,-0.0167417,0.00376817
13,1714.67,1011.06,-0.6699,-2.19963,-0.0160212,0.00385494
14,1714.45,1010.76,-0.664939,-2.20001,-0.0166503,0.00249587
15,1714.26,1010.5,-0.678218,-2.20122,-0.0161945,0.00210439
16,1714.04,1010.21,-0.665008,-2.20196,-0.0169958,0.00228815
17,1713.82,1009.92,-0.65637,-2.20212,-0.0184224,0.0012197
18,1713.61,1009.63,-0.655203,-2.20263,-0.0181556,0.000341748
19,1713.41,1009.36,-0.634215,-2.20354,-0.0188671,0.000515215
20,1713.2,1009.09,-0.65384,-2.20432,-0.0184376,-0.000118831
21,1712.99,1008.82,-0.630531,-2.20471,-0.0187728,-0.00356302
22,1712.8,1008.54,-0.663161,-2.20535,-0.0174655,0.00161674
23,1712.58,1008.24,-0.656857,-2.2053,-0.0182613,-0.000217459
24,1712.38,1008,-0.601479,-2.2058,-0.0183321,-0.002093
25,1712.19,1007.74,-0.532295,-2.2057,-0.0158071,-0.00345573
26,1711.96,1007.43,-0.512165,-2.20583,-0.0170743,-0.00352743
27,1711.76,1007.15,-0.528542,-2.20523,-0.0174257,-0.00243029
28,1711.58,1006.9,-0.514118,-2.20581,-0.0169246,-0.00339907
29,1711.37,1006.61,-0.547557,-2.20531,-0.0143376,-0.00599618
30,1711.18,1006.36,-0.546678,-2.20596,-0.0189979,-0.00389285
31,1711.02,1006.17,-0.529475,-2.20632,-0.0187237,-0.00495732
32,1710.78,1005.83,-0.530569,-2.20421,-0.0179601,-0.00636838
33,1710.59,1005.57,-0.533571,-2.20368,-0.0186808,-0.0064147
34,1710.4,1005.31,-0.5402,-2.20314,-0.0180628,-0.00679754
35,1710.19,1005.07,-0.534964,-2.20242,-0.0189063,-0.00672834
36,1710.03,1004.82,-0.507787,-2.20092,-0.0163986,-0.009711
37,1709.8,1004.52,-0.48548,-2.19856,-0.015974,-0.0117474
38,1709.64,1004.29,-0.472393,-2.19714,-0.0136191,-0.0145838
39,1709.5,1004.12,-0.450172,-2.19605,-0.0127299,-0.0173955
40,1709.27,1003.79,-0.392689,-2.19334,-0.0114462,-0.0174721
41,1709.1,1003.54,-0.377916,-2.19332,-0.0121519,-0.00921874
42,1708.73,1003.06,-0.372058,-2.18959,-0.0111411,-0.0132094
43,1708.54,1002.77,-0.381735,-2.18781,-0.0113568,-0.0123896
44,1708.36,1002.54,-0.341781,-2.18646,-0.014984,-0.0110983
45,1708.18,1002.3,-0.273785,-2.18574,-0.0159191,-0.0113577
46,1707.97,1002.09,-0.203705,-2.18466,-0.0173192,-0.0137216
47,1707.79,1001.83,-0.177881,-2.18406,-0.0173395,-0.0096579
48,1707.61,1001.57,-0.123827,-2.18176,-0.0207206,-0.00934316
49,1707.44,1001.39,-0.061362,-2.18093,-0.0208022,-0.012407
50,1707.24,1001.17,0.103933,-2.17868,-0.0164762,-0.0220142
51,1707.14,1000.99,0.176807,-2.17814,-0.0136902,-0.0137845
52,1706.96,1000.73,0.197854,-2.17524,-0.0131114,-0.0121213
53,1706.81,1000.52,0.222412,-2.17342,-0.0120246,-0.0130434
54,1706.66,1000.31,0.213419,-2.17058,-0.0112932,-0.0133892
