id,x,y,z,yaw,pitch,roll
1,1717.18,1014.54,-0.724597,-2.18919,-0.0191954,0.0206318
2,1717,1014.23,-0.942321,-2.1907,-0.0150012,0.0261728
3,1716.8,1013.94,-0.917442,-2.19257,-0.0132186,0.0250076
4,1716.59,1013.62,-0.916181,-2.19337,-0.0130515,0.0235037
5,1716.38,1013.34,-0.900773,-2.19372,-0.010143,0.0187915
6,1716.18,1013.02,-0.922675,-2.19429,-0.00893469,0.0222538
7,1715.96,1012.77,-0.86387,-2.19653,-0.0125114,0.0201869
8,1715.75,1012.46,-0.853798,-2.19669,-0.0139819,0.0198578
9,1715.53,1012.19,-0.827372,-2.19758,-0.0141538,0.019436
10,1715.33,1011.9,-0.861455,-2.19809,-0.0104118,0.0205876
11,1715.14,1011.63,-0.853858,-2.19863,-0.00990043,0.0235482
12,1714.96,1011.36,-0.89746,-2.19948,-0.0102291,0.0300744
13,1714.75,1011.04,-0.834214,-2.19988,-0.00749528,0.0269624
14,1714.49,1010.69,-0.89657,-2.19925,-0.009102,0.0275517
15,1714.3,1010.45,-0.86213,-2.20107,-0.00983459,0.026935
16,1714.1,1010.17,-0.880558,-2.20086,-0.00994304,0.0258237
17,1713.85,1009.84,-0.873205,-2.20082,-0.010588,0.0262112
18,1713.67,1009.6,-0.870242,-2.20241,-0.0124568,0.0267576
19,1713.46,1009.36,-0.820428,-2.20327,-0.0142606,0.02084
20,1713.23,1009.07,-0.784889,-2.20379,-0.0152438,0.0182395
21,1712.97,1008.72,-0.705357,-2.20362,-0.0193208,0.0131534
22,1712.79,1008.49,-0.717977,-2.20461,-0.0181422,0.0146421
23,1712.59,1008.19,-0.732366,-2.20512,-0.0193157,0.0176333
24,1712.39,1007.91,-0.718156,-2.20536,-0.0187926,0.0166039
25,1712.21,1007.65,-0.760323,-2.20537,-0.0161262,0.0208823
26,1712.02,1007.35,-0.831669,-2.20434,-0.0155838,0.0311392
27,1711.85,1007.12,-0.831033,-2.20543,-0.00966782,0.0256498
28,1711.67,1006.9,-0.822763,-2.20561,-0.00934052,0.0247734
29,1711.41,1006.55,-0.821654,-2.20386,-0.0107679,0.0233022
30,1711.19,1006.24,-0.809685,-2.20366,-0.010715,0.0225528
31,1711.07,1006.12,-0.795845,-2.20523,-0.0123131,0.0228503
32,1710.84,1005.81,-0.802887,-2.20349,-0.0106874,0.0222677
33,1710.58,1005.45,-0.780448,-2.20147,-0.00938587,0.0194683
34,1710.46,1005.28,-0.81383,-2.20095,-0.00744838,0.0183626
35,1710.22,1004.96,-0.79843,-2.19939,-0.00805151,0.0189752
36,1709.98,1004.65,-0.821049,-2.19723,-0.00906916,0.0183264
37,1709.84,1004.47,-0.794041,-2.19625,-0.00897827,0.0160986
38,1709.62,1004.18,-0.800826,-2.1947,-0.00974749,0.0154551
39,1709.48,1003.99,-0.751932,-2.19492,-0.0122352,0.0176654
40,1709.29,1003.73,-0.745726,-2.19366,-0.0113643,0.0156963
41,1709.1,1003.47,-0.720812,-2.19225,-0.0151171,0.0166131
42,1708.72,1002.95,-0.718153,-2.18992,-0.0167252,0.0169337
43,1708.52,1002.69,-0.71415,-2.18831,-0.0178741,0.0145486
44,1708.33,1002.41,-0.705075,-2.1852,-0.0178256,0.0129363
45,1708.17,1002.17,-0.717968,-2.18456,-0.0177715,0.0168741
46,1707.99,1001.96,-0.677032,-2.18179,-0.0169799,0.0156517
47,1707.82,1001.73,-0.674045,-2.18207,-0.0201496,0.0151154
48,1707.63,1001.43,-0.654303,-2.17888,-0.0219063,0.0171495
49,1707.48,1001.22,-0.703176,-2.17841,-0.0242452,0.0284463
50,1707.35,1001.02,-0.695262,-2.17662,-0.0219655,0.022982
51,1707.08,1000.65,-0.644166,-2.17324,-0.0238463,0.0229738
52,1707.02,1000.55,-0.646112,-2.17226,-0.0238232,0.0238233
53,1706.77,1000.2,-0.628051,-2.16985,-0.0251401,0.023394
54,1706.72,1000.15,-0.61945,-2.16877,-0.0253817,0.02299
55,1706.52,999.842,-0.607969,-2.16731,-0.0256487,0.0239012
56,1706.39,999.662,-0.62808,-2.16447,-0.0247574,0.0231767
57,1706.22,999.416,-0.656605,-2.16355,-0.024504,0.0248777
58,1706.09,999.215,-0.660403,-2.16188,-0.025631,0.0277956
59,1705.85,998.832,-0.663257,-2.15706,-0.0251669,0.0258428
60,1705.73,998.666,-0.661941,-2.15468,-0.0241289,0.0227234
61,1705.53,998.404,-0.629555,-2.15322,-0.0224592,0.0189393
62,1705.45,998.255,-0.635787,-2.15062,-0.0216828,0.0197701
63,1705.23,997.955,-0.636164,-2.14866,-0.0213187,0.018262
64,1705.14,997.831,-0.609555,-2.14697,-0.0190584,0.0154746
65,1704.91,997.478,-0.635334,-2.14293,-0.0171297,0.0121643
66,1704.83,997.369,-0.610801,-2.14249,-0.0193812,0.0144972
67,1704.62,997.015,-0.603826,-2.14089,-0.0219106,0.0179747
68,1704.53,996.853,-0.595581,-2.1381,-0.0222147,0.0180559
69,1704.41,996.63,-0.601271,-2.13553,-0.0227996,0.0210354
70,1704.24,996.393,-0.602264,-2.13529,-0.0235814,0.0214005
71,1704.05,996.02,-0.767277,-2.12486,-0.0117427,0.00756459
72,1703.93,995.773,-0.782021,-2.12106,-0.011656,0.0056415
73,1703.74,995.544,-0.939772,-2.11946,-0.00397034,-0.000186482
74,1703.64,995.349,-0.941036,-2.11633,-0.00358429,-0.00103814
75,1703.42,995.039,-0.947235,-2.11529,-0.0048251,0.000174079
76,1703.33,994.863,-0.947928,-2.11364,-0.00502732,0.000388894
77,1703.04,994.383,-0.913697,-2.11224,-0.00748596,0.00221178
78,1702.81,994.079,-0.903328,-2.11094,-0.00882048,0.00273308
79,1702.72,993.913,-0.888077,-2.11027,-0.0096978,0.00152094
80,1702.53,993.619,-0.902731,-2.11057,-0.00915736,-0.000223503
81,1702.47,993.461,-0.927576,-2.10936,-0.00801238,-0.000987048
82,1702.3,993.18,-0.922152,-2.10983,-0.00874985,-0.0016329
83,1702.08,992.856,-0.939771,-2.11011,-0.00769768,-0.00135837
84,1701.97,992.685,-0.91698,-2.1101,-0.00824776,-0.00442361
85,1701.77,992.351,-0.926188,-2.11135,-0.00711515,-0.00363642
86,1701.59,992.102,-0.937723,-2.1123,-0.00710023,-0.00278126
87,1701.47,991.855,-0.915184,-2.11194,-0.00675657,-0.00416645
88,1701.26,991.57,-0.916964,-2.11305,-0.0071499,-0.00445216
89,1701.17,991.366,-0.910333,-2.11405,-0.00681556,-0.00560992
90,1700.96,991.018,-0.906854,-2.11475,-0.00764891,-0.00574782
91,1700.75,990.761,-0.902502,-2.11859,-0.00783467,-0.00582712
92,1700.66,990.596,-0.908787,-2.11931,-0.00706982,-0.00647033
93,1700.43,990.272,-0.897748,-2.12304,-0.00862863,-0.00573529
94,1700.31,990.095,-0.924017,-2.1246,-0.0072949,-0.00447971
95,1700.07,989.732,-0.88251,-2.12704,-0.00760919,-0.00723498
96,1699.98,989.563,-0.879646,-2.1289,-0.00776743,-0.00654893
97,1699.79,989.28,-0.860737,-2.13115,-0.00826456,-0.00725007
98,1699.58,988.959,-0.879568,-2.13314,-0.00890785,-0.00664304
99,1699.51,988.832,-0.894017,-2.13729,-0.00839476,-0.00653466
100,1699.28,988.477,-0.897893,-2.13734,-0.00927026,-0.00338917
101,1699.27,988.437,-0.916367,-2.14028,-0.00707272,-0.0019938
102,1699,987.989,-0.939599,-2.14139,-0.00507133,0.00127555
103,1698.84,987.773,-0.936914,-2.14499,-0.00119657,0.00332773
104,1698.74,987.588,-0.950884,-2.14533,0.00299017,0.00586766
105,1698.5,987.205,-0.976485,-2.14815,0.00376624,0.00649327
106,1698.38,987.076,-0.97519,-2.14932,0.00362059,0.00568308
107,1698.23,986.836,-0.928544,-2.15175,0.000454245,0.000207473
108,1697.99,986.49,-0.929587,-2.15296,0.00083748,0.000808752
109,1697.75,986.161,-0.944008,-2.15551,0.000572265,0.000585203
110,1697.7,986.06,-0.944064,-2.15682,0.000357379,-0.000798397
111,1697.49,985.772,-0.957754,-2.15915,-0.00112625,0.000475081
112,1697.4,985.631,-0.965302,-2.16146,-0.000830961,0.000805573
113,1697.23,985.384,-0.979571,-2.16373,-0.000741778,0.00173516
114,1697.11,985.229,-0.970943,-2.16564,-0.00121343,0.00208273
115,1696.93,984.946,-0.993944,-2.16796,-0.00204773,0.00548113
116,1696.78,984.748,-0.987725,-2.17003,-0.00255331,0.00474181
117,1696.63,984.526,-1.00393,-2.17275,-0.00249613,0.00480475
118,1696.47,984.301,-1.00728,-2.17419,-0.0029111,0.00566599
119,1696.39,984.176,-0.980721,-2.17697,-0.0027336,0.00431818
120,1696.16,983.891,-1.00979,-2.17836,-0.00356279,0.00581883
121,1696.01,983.658,-1.00049,-2.18049,-0.00325472,0.00397561
122,1695.89,983.45,-1.04394,-2.18159,-0.00414196,0.00856861
123,1695.73,983.248,-1.02902,-2.18351,-0.00375118,0.00614628
124,1695.62,983.066,-1.00676,-2.18503,-0.00379437,0.0041071
125,1695.51,982.894,-1.05239,-2.18638,-0.00356203,0.00874312
126,1695.38,982.747,-1.01076,-2.18815,-0.00257929,0.00474523
127,1695.17,982.448,-1.02173,-2.18879,-0.00283064,0.00588625
128,1695.08,982.313,-1.01705,-2.18962,-0.00237555,0.00531336
129,1694.82,981.951,-1.00305,-2.18906,-0.00287351,0.00465981
130,1694.74,981.857,-1.0075,-2.19067,-0.00407761,0.00583299
131,1694.54,981.558,-1.03391,-2.19112,-0.00546104,0.00980371
132,1694.46,981.45,-1.04717,-2.19241,-0.00478093,0.00985315
133,1694.31,981.228,-1.15385,-2.19369,-0.00819378,0.0245721
134,1694.16,981.028,-1.16534,-2.19465,-0.00610671,0.0196996
135,1693.99,980.728,-1.16408,-2.1957,-0.00638796,0.0199457
136,1693.82,980.587,-1.12639,-2.19567,-0.00595073,0.0156427
137,1693.71,980.4,-1.07251,-2.19743,-0.00462151,0.00929347
138,1693.69,980.386,-1.08357,-2.19861,-0.00476245,0.00999183
139,1693.39,980.063,-1.14389,-2.20388,-0.00756146,0.0180845
140,1693.24,979.908,-1.0188,-2.20723,-0.0196377,0.0430246
141,1693.07,979.691,-0.921597,-2.20766,-0.0240998,0.0489195
142,1692.98,979.541,-0.898941,-2.2075,-0.0250523,0.0505332
143,1692.85,979.362,-0.875337,-2.20693,-0.0258732,0.0488831
144,1692.71,979.217,-0.936934,-2.20655,-0.0252647,0.0519209
145,1692.79,979.305,-0.954284,-2.20621,-0.0236252,0.0551328
146,1692.54,978.987,-0.993112,-2.20653,-0.0231187,0.0612673
147,1692.46,978.803,-1.0404,-2.20733,-0.0225239,0.0589311
148,1692.2,978.512,-0.985956,-2.20576,-0.0241028,0.0571402
149,1692.23,978.53,-0.969581,-2.20414,-0.0242473,0.0563689
150,1691.93,978.14,-0.954093,-2.2031,-0.025082,0.0552564
151,1691.92,978.078,-0.954977,-2.20098,-0.0243924,0.0570223
152,1691.81,977.911,-0.947289,-2.19985,-0.0237847,0.0552941
153,1691.84,977.906,-0.930951,-2.19726,-0.0240361,0.0556701
154,1691.61,977.637,-0.917548,-2.19696,-0.0239664,0.0544094
155,1691.17,977.061,-0.910228,-2.19606,-0.0249357,0.05114
156,1691.22,977.119,-0.937551,-2.19503,-0.0234708,0.0500057
157,1690.9,976.592,-0.889511,-2.19457,-0.0236519,0.0511931
158,1690.7,976.39,-0.911801,-2.19127,-0.0241123,0.0534398
159,1690.57,976.191,-0.895234,-2.18822,-0.023248,0.0519705
160,1690.4,975.937,-0.885142,-2.18812,-0.0238095,0.0544461
161,1690.34,975.873,-0.868354,-2.18605,-0.0235034,0.0484194
162,1690.27,975.842,-0.885933,-2.18167,-0.021309,0.0489241
163,1690.31,975.864,-0.928222,-2.17965,-0.0232537,0.0495549
164,1690.24,975.736,-0.900847,-2.17831,-0.023788,0.055312
165,1690.23,975.703,-0.916802,-2.17673,-0.023797,0.0555981
166,1689.9,975.282,-0.866649,-2.17444,-0.022615,0.0492913
167,1689.79,975.064,-0.887225,-2.17206,-0.0222248,0.0498881
168,1689.6,974.787,-0.900379,-2.16929,-0.0225611,0.0500644
169,1689.59,974.7,-0.895519,-2.16845,-0.0243153,0.0523831
170,1689.36,974.426,-0.898981,-2.1659,-0.0236001,0.049942
171,1689.3,974.263,-0.843312,-2.16314,-0.0253132,0.0437456
172,1688.96,973.813,-0.746917,-2.16383,-0.0225884,0.0308642
173,1688.69,973.285,-0.925286,-2.17507,-0.00528788,-0.00474836
174,1688.54,973.114,-0.91273,-2.17463,-0.00605473,-0.00365687
175,1688.39,972.918,-0.847914,-2.16941,-0.00823292,-0.00920224
176,1688.18,972.629,-0.872367,-2.17198,-0.0107326,-0.00795209
177,1688.1,972.488,-0.849128,-2.16637,-0.00811368,-0.00896554
178,1687.93,972.291,-0.852697,-2.16762,-0.00626689,-0.00823396
179,1687.81,972.087,-0.879683,-2.16535,-0.00796249,-0.0072365
180,1687.54,971.805,-0.716188,-2.16571,-0.0122049,-0.0188417
181,1687.47,971.668,-0.723161,-2.1627,-0.0126382,-0.0193409
182,1687.32,971.467,-0.71904,-2.16189,-0.0109049,-0.0208179
183,1687.2,971.306,-0.705301,-2.15932,-0.010999,-0.0223594
184,1687.08,971.103,-0.711951,-2.15825,-0.0117073,-0.021927
185,1686.94,970.893,-0.715203,-2.15725,-0.0103105,-0.0235095
