id,x,y,z,yaw,pitch,roll
1,-285.114,226.342,-12.5715,2.44847,0.0135456,0.0396521
2,-285.327,226.505,-12.5978,2.44795,0.013198,0.0398255
3,-285.546,226.711,-12.6079,2.44841,0.0127375,0.0364103
4,-285.772,226.911,-12.616,2.44915,0.0116016,0.0338319
5,-285.978,227.102,-12.614,2.45005,0.0115951,0.0330874
6,-286.201,227.303,-12.6097,2.44956,0.0108945,0.0333663
7,-286.398,227.479,-12.6066,2.45011,0.0101718,0.0343334
8,-286.614,227.663,-12.6071,2.45077,0.0086819,0.0352745
9,-286.815,227.84,-12.6076,2.45106,0.00749485,0.0343169
10,-287.018,228.016,-12.5851,2.45118,0.00361155,0.0341912
11,-287.215,228.179,-12.5828,2.45108,-0.000730987,0.0357479
12,-287.412,228.338,-12.5996,2.45087,-0.00299795,0.0378905
13,-287.608,228.499,-12.6165,2.45032,-0.00273035,0.0393573
14,-287.794,228.661,-12.631,2.45069,-0.00120053,0.0402719
15,-287.981,228.82,-12.6304,2.45088,-0.000174917,0.0409101
16,-288.146,228.96,-12.639,2.45135,0.00010694,0.0408836
17,-288.336,229.124,-12.6597,2.45185,0.00228397,0.0411279
18,-288.489,229.26,-12.6686,2.45255,0.00499352,0.0411715
19,-288.655,229.41,-12.6641,2.45303,0.00674528,0.0385331
20,-288.809,229.541,-12.6544,2.45349,0.00679035,0.0363294
21,-288.965,229.669,-12.6598,2.45435,0.00637725,0.035739
22,-289.123,229.803,-12.6757,2.45418,0.00689016,0.0378346
23,-289.295,229.943,-12.6956,2.45404,0.00994679,0.0394673
24,-289.446,230.067,-12.7004,2.45461,0.0122779,0.0416127
25,-289.602,230.197,-12.6993,2.45589,0.0140988,0.0439386
26,-289.742,230.321,-12.6911,2.45648,0.0148685,0.0450456
27,-289.9,230.442,-12.6859,2.45607,0.0142167,0.0458312
28,-290.053,230.567,-12.6833,2.45713,0.0121856,0.0458596
29,-290.189,230.672,-12.6904,2.45882,0.0100408,0.0459283
30,-290.341,230.779,-12.6912,2.45968,0.00857679,0.0452486
31,-290.493,230.886,-12.6799,2.46072,0.00584686,0.043426
32,-290.621,231.013,-12.6817,2.45981,0.0020071,0.0435862
33,-290.741,231.128,-12.6662,2.45891,-0.000288623,0.0427522
34,-290.845,231.256,-12.6083,2.45823,-0.00535902,0.039389
35,-290.964,231.376,-12.5841,2.45699,-0.0124134,0.0381826
36,-291.102,231.498,-12.6181,2.45718,-0.0143272,0.0380793
37,-291.22,231.605,-12.6759,2.45718,-0.0100399,0.038653
38,-291.368,231.696,-12.735,2.45829,-0.00113096,0.0406133
39,-291.452,231.778,-12.7258,2.45865,0.0030725,0.0418326
40,-291.561,231.875,-12.7027,2.45855,0.00267492,0.0432043
41,-291.719,232.011,-12.7103,2.45798,-0.00031562,0.0469747
42,-291.847,232.1,-12.7232,2.45741,-0.000644078,0.0516271
43,-291.974,232.195,-12.7263,2.45696,0.00073946,0.0549543
44,-292.085,232.285,-12.7217,2.45721,0.00286021,0.0546134
45,-292.197,232.377,-12.7168,2.45812,0.00556412,0.0505631
46,-292.311,232.471,-12.7093,2.45931,0.00686563,0.0458321
47,-292.409,232.559,-12.706,2.45968,0.00587382,0.0448204
48,-292.539,232.667,-12.7173,2.45868,0.00439456,0.0464553
49,-292.641,232.747,-12.7267,2.45811,0.0046043,0.0474544
50,-292.768,232.857,-12.7266,2.45828,0.00580221,0.0490205
51,-292.878,232.947,-12.7212,2.45798,0.00591749,0.0494997
52,-293.007,233.065,-12.7278,2.45706,0.0066636,0.0484736
53,-293.113,233.155,-12.7381,2.45775,0.00896562,0.0473996
54,-293.256,233.278,-12.7203,2.45884,0.011003,0.0466515
55,-293.384,233.406,-12.683,2.45892,0.00880926,0.0443922
56,-293.539,233.542,-12.6746,2.45735,0.00131937,0.0417494
57,-293.666,233.636,-12.7129,2.45698,-0.00158839,0.041174
58,-293.784,233.735,-12.7344,2.45816,-0.00160609,0.0432249
59,-293.896,233.814,-12.7356,2.45889,-0.00222024,0.0461833
60,-294.047,233.946,-12.7239,2.45909,-0.00447612,0.0481373
61,-294.2,234.095,-12.7397,2.45827,-0.006356,0.0489315
62,-294.333,234.213,-12.7456,2.45761,-0.00613293,0.0497118
63,-294.454,234.337,-12.7428,2.45806,-0.00574381,0.0507206
64,-294.584,234.479,-12.7578,2.45719,-0.00554021,0.0512913
65,-294.706,234.59,-12.7548,2.45666,-0.00433169,0.0496008
66,-294.827,234.712,-12.7629,2.4571,-0.00423184,0.0479598
67,-294.956,234.833,-12.7693,2.4576,-0.00430312,0.0478499
68,-295.105,234.962,-12.7777,2.45693,-0.00426797,0.0479868
69,-295.233,235.077,-12.7823,2.45671,-0.00448196,0.0485537
70,-295.354,235.187,-12.782,2.45676,-0.00433828,0.0490775
71,-295.501,235.317,-12.7753,2.45622,-0.00502003,0.0490954
72,-295.629,235.424,-12.773,2.45541,-0.00538931,0.0491418
73,-295.766,235.54,-12.7701,2.4555,-0.00549925,0.048837
74,-295.905,235.653,-12.777,2.45636,-0.00550625,0.0494034
75,-296.037,235.755,-12.7817,2.45617,-0.00559808,0.0492619
76,-296.18,235.861,-12.7744,2.45593,-0.00501967,0.0480009
77,-296.327,235.975,-12.7649,2.45613,-0.00522011,0.0457222
78,-296.471,236.089,-12.7692,2.4574,-0.00556245,0.0446267
79,-296.607,236.211,-12.7774,2.4574,-0.00434567,0.0440847
80,-296.767,236.327,-12.7768,2.45741,-0.00228369,0.0440169
81,-296.901,236.418,-12.7641,2.45751,-0.00153617,0.045087
82,-297.019,236.487,-12.7587,2.45727,-0.00148247,0.0458197
83,-297.155,236.569,-12.7598,2.45683,-0.00154612,0.0464621
84,-297.327,236.682,-12.7663,2.45667,-0.0013497,0.0466687
85,-297.493,236.821,-12.7703,2.45626,-0.000447018,0.0465317
86,-297.606,236.923,-12.7675,2.45633,-0.000176474,0.0462507
87,-297.766,237.073,-12.7655,2.45678,-0.00102365,0.0461073
