id,x,y,z,yaw,pitch,roll
1,1717.11,1014.56,0,-2.18724,-0.021514,0.00148135
2,1716.91,1014.21,0,-2.19159,-0.037164,0.0120654
3,1716.58,1014.05,0,-2.19715,-0.0467721,-0.00426805
4,1716.33,1013.78,0,-2.25536,-0.0425393,-0.0106546
5,1716.16,1013.48,0,-2.19655,-0.0275236,-0.0166965
6,1715.98,1013.19,0,-2.1981,-0.0325463,-0.0154428
7,1715.79,1012.86,0,-2.19968,-0.0360305,-0.0100498
8,1715.67,1012.51,0,-2.19831,-0.0324709,-0.000317791
9,1715.48,1012.21,0,-2.19881,-0.0325795,0.00119126
10,1715.32,1011.77,0,-2.20134,-0.0501447,0.0285075
11,1715.1,1011.49,0,-2.20251,-0.0530982,0.0293895
12,1714.93,1011.27,0,-2.20406,-0.0514704,0.0271839
13,1714.69,1010.95,0,-2.20393,-0.0504368,0.027077
14,1714.45,1010.64,0,-2.20395,-0.0495231,0.0245823
15,1714.24,1010.39,0,-2.20505,-0.0474486,0.0214845
16,1714.04,1010.1,0,-2.20511,-0.0466624,0.019509
17,1713.84,1009.82,0,-2.2059,-0.0460068,0.0219547
18,1713.58,1009.52,0,-2.20565,-0.0513272,0.0157627
19,1713.37,1009.24,0,-2.20693,-0.051792,0.0143743
20,1713.16,1008.99,0,-2.20717,-0.0510748,0.0116581
21,1712.92,1008.7,0,-2.20733,-0.0516411,0.00988522
22,1712.74,1008.43,0,-2.20789,-0.0518587,0.0103041
23,1712.53,1008.15,0,-2.20856,-0.052185,0.00988339
24,1712.32,1007.87,0,-2.20845,-0.0531233,0.00950206
25,1712.12,1007.62,0,-2.20821,-0.0503916,0.00703214
26,1711.91,1007.37,0,-2.20858,-0.0473124,0.00256988
27,1711.68,1007.11,0,-2.20853,-0.0481966,-0.00163135
28,1711.49,1006.86,0,-2.20897,-0.045829,-0.00728218
29,1711.29,1006.61,0,-2.20907,-0.0453917,-0.00967215
30,1711.08,1006.36,0,-2.209,-0.0462376,-0.0105826
31,1710.96,1006.11,0,-2.21172,-0.0468168,-0.0123072
32,1710.74,1005.82,0,-2.21007,-0.0475461,-0.0117836
33,1710.52,1005.58,0,-2.20888,-0.0481723,-0.0119931
34,1710.27,1005.28,0,-2.20605,-0.0482706,-0.0115909
35,1710.11,1005.02,0,-2.20403,-0.0424427,-0.0141278
36,1709.93,1004.78,0,-2.20428,-0.0432083,-0.01338
37,1709.72,1004.54,0,-2.2022,-0.0439761,-0.014546
38,1709.54,1004.27,0,-2.20157,-0.0443918,-0.0166708
39,1709.33,1004.02,0,-2.19974,-0.0446532,-0.0181961
40,1709.15,1003.78,0,-2.19874,-0.0457363,-0.0166807
41,1708.95,1003.51,0,-2.19691,-0.046116,-0.016808
42,1708.58,1003,0,-2.19441,-0.0490291,-0.0165958
43,1708.41,1002.77,0,-2.19351,-0.0492396,-0.0155887
44,1708.26,1002.5,0,-2.1911,-0.0460459,-0.00850277
45,1708.06,1002.25,0,-2.19003,-0.0448015,-0.0108394
46,1707.88,1002.03,0,-2.18762,-0.0443988,-0.0141523
47,1707.68,1001.8,0,-2.18652,-0.0436783,-0.0207129
48,1707.5,1001.55,0,-2.18377,-0.0434377,-0.022759
49,1707.32,1001.33,0,-2.18242,-0.0437154,-0.0256285
50,1707.15,1001.11,0,-2.1803,-0.0446943,-0.0274063
51,1706.96,1000.87,0,-2.17936,-0.0457105,-0.0265558
52,1706.79,1000.61,0,-2.17644,-0.046942,-0.026396
53,1706.65,1000.41,0,-2.17562,-0.0482514,-0.0249473
54,1706.49,1000.18,0,-2.17371,-0.0495501,-0.0258517
55,1706.34,999.966,0,-2.17177,-0.0499593,-0.0269385
56,1706.16,999.7,0,-2.16907,-0.0510029,-0.0233088
57,1706,999.49,0,-2.16774,-0.0511048,-0.0251972
58,1705.84,999.258,0,-2.16595,-0.0517349,-0.0265869
59,1705.69,999.042,0,-2.16493,-0.0529512,-0.0260566
60,1705.55,998.815,0,-2.1629,-0.053679,-0.0251967
61,1705.4,998.595,0,-2.16136,-0.0545752,-0.0237726
62,1705.23,998.347,0,-2.15837,-0.0555772,-0.0237682
63,1705.11,998.117,0,-2.15742,-0.056123,-0.0162927
64,1704.94,997.851,0,-2.15422,-0.0560454,-0.0169537
65,1704.79,997.626,0,-2.15307,-0.0572074,-0.016971
66,1704.6,997.384,0,-2.15057,-0.0580551,-0.0187949
67,1704.46,997.163,0,-2.14953,-0.059063,-0.018433
68,1704.33,996.939,0,-2.14744,-0.0595514,-0.0135449
69,1704.19,996.688,0,-2.14631,-0.0602273,-0.0119467
70,1704.08,996.451,0,-2.14169,-0.0468605,-0.00762865
71,1703.96,996.257,0,-2.14105,-0.0442863,-0.00828446
72,1703.79,996.01,0,-2.13926,-0.0452521,-0.0116554
73,1703.64,995.771,0,-2.138,-0.0460848,-0.0115744
74,1703.52,995.551,0,-2.13685,-0.0459379,-0.00613528
75,1703.36,995.332,0,-2.1359,-0.0465178,-0.0088337
76,1703.18,995.063,0,-2.1339,-0.0463083,-0.00940826
77,1702.9,994.602,0,-2.13131,-0.0425533,-0.00859069
78,1702.74,994.358,0,-2.13006,-0.043598,-0.00871136
79,1702.57,994.069,0,-2.12793,-0.0416674,-0.0111612
80,1702.46,993.733,0,-2.12254,-0.0453155,-0.00808442
81,1702.34,993.535,0,-2.12359,-0.0445374,-0.00974034
82,1702.17,993.328,0,-2.12506,-0.044215,-0.0121091
83,1701.96,992.917,0,-2.1226,-0.0451482,-0.00699338
84,1701.84,992.746,0,-2.12373,-0.0447253,-0.007145
85,1701.69,992.498,0,-2.12371,-0.0437144,-0.0110473
86,1701.47,992.145,0,-2.12252,-0.0453116,-0.00960834
87,1701.32,991.908,0,-2.12354,-0.0450302,-0.0075473
88,1701.18,991.674,0,-2.12379,-0.0342659,-0.00915244
89,1701.05,991.507,0,-2.12579,-0.0344677,-0.00858677
90,1700.85,991.179,0,-2.12616,-0.0365948,-0.00765052
91,1700.69,990.946,0,-2.12906,-0.0377799,-0.00859539
92,1700.5,990.669,0,-2.12968,-0.0385413,-0.0110262
93,1700.34,990.409,0,-2.1329,-0.0404523,-0.0104962
94,1700.19,990.165,0,-2.1339,-0.0399062,-0.00816139
95,1700.06,989.977,0,-2.13653,-0.0355577,-0.0130784
96,1699.89,989.678,0,-2.13755,-0.0316288,-0.00735331
97,1699.73,989.43,0,-2.14102,-0.0327842,-0.00531333
98,1699.58,989.236,0,-2.14086,-0.0359486,-0.00974272
99,1699.41,989.003,0,-2.14409,-0.0373016,-0.0115353
100,1699.15,988.625,0,-2.14519,-0.0391582,-0.0112602
101,1699.06,988.511,0,-2.14849,-0.0391949,-0.0110155
102,1698.85,988.201,0,-2.14931,-0.0408541,-0.011373
103,1698.71,988.004,0,-2.15317,-0.0417687,-0.0122271
104,1698.55,987.752,0,-2.15415,-0.0423682,-0.0124136
105,1698.35,987.509,0,-2.15693,-0.040885,-0.0190047
106,1698.15,987.2,0,-2.15863,-0.0386101,-0.016996
107,1697.9,986.844,0,-2.16093,-0.039818,-0.0152462
108,1697.9,986.813,0,-2.16187,-0.0415658,-0.0139627
109,1697.69,986.458,0,-2.16507,-0.0422899,-0.00832002
110,1697.54,986.248,0,-2.1669,-0.0432211,-0.0081327
111,1697.44,985.977,0,-2.16557,-0.0359044,-0.00841955
112,1697.3,985.793,0,-2.16682,-0.0374928,-0.0102789
113,1697.11,985.532,0,-2.16912,-0.0390661,-0.0107756
114,1696.99,985.355,0,-2.17097,-0.0401481,-0.00972045
115,1696.8,985.111,0,-2.17309,-0.0417653,-0.00896886
116,1696.65,984.873,0,-2.1747,-0.0423546,-0.00876922
117,1696.52,984.693,0,-2.17737,-0.0433635,-0.00809013
118,1696.36,984.478,0,-2.17953,-0.0438656,-0.00736041
119,1696.2,984.269,0,-2.18278,-0.0448215,-0.00718202
120,1696.06,984.032,0,-2.18347,-0.0458308,-0.0079111
