id,x,y,z,yaw,pitch,roll
1,1717.16,1014.52,-0.690513,-2.18891,-0.0248246,0.021674
2,1716.96,1014.21,-0.807452,-2.19048,-0.019433,0.016251
3,1716.76,1013.91,-0.825247,-2.19154,-0.0117612,0.0183419
4,1716.56,1013.61,-0.852082,-2.19295,-0.0112059,0.0175667
5,1716.36,1013.31,-0.867987,-2.1937,-0.0102316,0.016728
6,1716.15,1013.02,-0.864191,-2.19429,-0.0124636,0.0169788
7,1715.93,1012.76,-0.781105,-2.19648,-0.0143762,0.0129159
8,1715.74,1012.49,-0.786766,-2.19683,-0.0155598,0.0128833
9,1715.52,1012.18,-0.777512,-2.19778,-0.0174389,0.0139897
10,1715.31,1011.9,-0.77886,-2.19813,-0.018426,0.0137722
11,1715.11,1011.64,-0.775902,-2.19911,-0.0170864,0.0127979
12,1714.88,1011.34,-0.772749,-2.19922,-0.0168525,0.0127788
13,1714.7,1011.07,-0.796712,-2.20074,-0.0138946,0.0159784
14,1714.49,1010.76,-0.807489,-2.2011,-0.014693,0.0161824
15,1714.28,1010.48,-0.855148,-2.20171,-0.0140939,0.018889
16,1714.04,1010.19,-0.783913,-2.20147,-0.0156148,0.0129824
17,1713.83,1009.92,-0.771087,-2.2026,-0.0171104,0.0147347
18,1713.62,1009.62,-0.793428,-2.20309,-0.0182408,0.0154611
19,1713.4,1009.32,-0.788387,-2.20301,-0.0179328,0.0139542
20,1713.21,1009.07,-0.791711,-2.20407,-0.0182338,0.0140523
21,1713.01,1008.79,-0.774159,-2.20452,-0.0177327,0.012634
22,1712.78,1008.48,-0.728446,-2.20467,-0.0200183,0.0134148
23,1712.57,1008.22,-0.756964,-2.20443,-0.0153412,0.0114525
24,1712.39,1007.97,-0.723323,-2.20505,-0.0145861,0.00969459
25,1712.15,1007.68,-0.704161,-2.20443,-0.0144654,0.00645604
26,1711.96,1007.4,-0.761995,-2.20508,-0.0159921,0.00999361
27,1711.77,1007.15,-0.746322,-2.20551,-0.0152379,0.00728538
28,1711.58,1006.88,-0.773416,-2.20552,-0.0158557,0.00768526
29,1711.37,1006.6,-0.714714,-2.20545,-0.0166885,0.00371393
30,1711.16,1006.37,-0.62059,-2.20591,-0.0176669,-0.000336276
31,1710.97,1006.11,-0.645538,-2.2059,-0.0181547,-0.000237523
32,1710.76,1005.84,-0.635172,-2.20368,-0.016892,-0.00377082
33,1710.59,1005.61,-0.611451,-2.20469,-0.0180886,-0.00425192
34,1710.36,1005.29,-0.625437,-2.20197,-0.0165509,-0.00748973
35,1710.16,1005.05,-0.613525,-2.20167,-0.0188294,-0.00532429
36,1709.96,1004.8,-0.60483,-2.20089,-0.0207276,-0.00436174
37,1709.8,1004.57,-0.624234,-2.19972,-0.0209489,-0.00466176
38,1709.61,1004.31,-0.611767,-2.1982,-0.0202155,-0.00783096
39,1709.4,1004.04,-0.602361,-2.19597,-0.0210462,-0.00812044
40,1709.23,1003.8,-0.641305,-2.19474,-0.0192367,-0.00926407
41,1709.03,1003.51,-0.642446,-2.1932,-0.0212379,-0.00805745
42,1708.69,1003.03,-0.668927,-2.19068,-0.0226748,-0.00397647
43,1708.47,1002.74,-0.689587,-2.18876,-0.0238155,-0.00381947
44,1708.32,1002.48,-0.727583,-2.18585,-0.0216096,0.000521219
45,1708.16,1002.25,-0.74055,-2.185,-0.0206537,0.00290382
46,1707.96,1001.98,-0.769083,-2.18156,-0.0172601,0.00443739
47,1707.82,1001.76,-0.780133,-2.18126,-0.0182418,0.00560544
48,1707.63,1001.49,-0.684092,-2.17929,-0.0209407,0.00502895
49,1707.44,1001.25,-0.593965,-2.17868,-0.025548,0.014691
50,1707.29,1001.05,-0.586733,-2.17722,-0.026291,0.0138941
51,1707.11,1000.79,-0.603613,-2.17546,-0.0266987,0.0158648
52,1706.94,1000.55,-0.567269,-2.17362,-0.0289987,0.0119738
53,1706.83,1000.35,-0.611598,-2.17205,-0.029351,0.0179603
54,1706.63,1000.12,-0.555994,-2.16945,-0.0329259,0.010119
55,1706.48,999.888,-0.611074,-2.16817,-0.0328709,0.0132647
56,1706.29,999.593,-0.645691,-2.16477,-0.0340845,0.015521
57,1706.16,999.449,-0.610044,-2.16475,-0.0350798,0.0150187
58,1705.99,999.189,-0.626646,-2.16236,-0.0354753,0.0161169
59,1705.81,998.932,-0.606196,-2.16021,-0.0352572,0.0149531
60,1705.67,998.693,-0.61611,-2.15805,-0.0330858,0.0146973
61,1705.54,998.518,-0.55949,-2.15594,-0.0324023,0.013093
62,1705.36,998.267,-0.554842,-2.15364,-0.0335238,0.0122754
63,1705.24,998.079,-0.523914,-2.15145,-0.0297682,0.0122867
64,1705.06,997.839,-0.489161,-2.14924,-0.0325292,0.0059981
65,1704.92,997.625,-0.474033,-2.14735,-0.0318435,0.00554946
66,1704.77,997.263,-0.676389,-2.13908,-0.0202604,0.0038054
67,1704.64,997.061,-0.674177,-2.13731,-0.0190704,0.00484757
68,1704.54,996.89,-0.671546,-2.13427,-0.0187356,0.00286696
69,1704.4,996.679,-0.698388,-2.13338,-0.0158337,0.000637488
70,1704.16,996.324,-0.709493,-2.12875,-0.0164346,0.000572992
71,1704,996.081,-0.715613,-2.12645,-0.0157714,-0.00100281
72,1703.86,995.839,-0.756346,-2.12544,-0.0167124,0.00232885
73,1703.72,995.629,-0.746931,-2.12403,-0.0170053,0.000701854
74,1703.63,995.492,-0.744734,-2.12244,-0.0158284,-0.000229342
75,1703.44,995.174,-0.774078,-2.12146,-0.0163938,0.00169348
76,1703.28,994.927,-0.776305,-2.11906,-0.01707,0.00305325
77,1702.98,994.43,-0.772101,-2.11664,-0.0181428,0.00512043
78,1702.79,994.144,-0.757148,-2.1144,-0.0189778,0.00689535
79,1702.68,993.981,-0.764984,-2.11552,-0.0189894,0.0054765
80,1702.49,993.656,-0.754747,-2.11382,-0.0198238,0.00545596
81,1702.41,993.537,-0.748245,-2.11538,-0.0203719,0.00594447
82,1702.21,993.202,-0.744014,-2.11449,-0.0209306,0.00470343
83,1702.06,992.942,-0.719528,-2.11451,-0.021539,0.00457142
84,1701.95,992.791,-0.750648,-2.11633,-0.0204646,0.00408548
85,1701.71,992.412,-0.687458,-2.11634,-0.0227339,0.00251738
86,1701.55,992.16,-0.678114,-2.11771,-0.0228375,0.00223176
87,1701.4,991.904,-0.688698,-2.11805,-0.0225014,0.00466001
88,1701.26,991.719,-0.700322,-2.11914,-0.0219213,0.00305742
89,1701.09,991.451,-0.644825,-2.12042,-0.0226892,-8.97402e-05
90,1700.9,991.115,-0.667657,-2.12085,-0.02248,-8.35311e-05
91,1700.77,990.918,-0.664499,-2.12281,-0.0220804,0.00022995
92,1700.59,990.632,-0.658459,-2.12479,-0.0236509,-5.86065e-05
93,1700.38,990.325,-0.664814,-2.12657,-0.0224408,-0.00105467
94,1700.27,990.115,-0.711505,-2.12844,-0.0201672,0.00322067
95,1700.13,989.836,-0.75681,-2.13167,-0.00956756,0.0157044
