id,x,y,z,yaw,pitch,roll
1,1717.18,1014.31,-1.25727,-2.19373,-0.073201,0.0487064
2,1716.93,1014,-1.20134,-2.19436,-0.0658564,0.0424439
3,1716.72,1013.76,-1.10336,-2.19798,-0.0670045,0.0407224
4,1716.47,1013.47,-0.966858,-2.19923,-0.0673878,0.0356737
5,1716.29,1013.16,-0.96435,-2.20028,-0.0670749,0.0374577
6,1716.14,1012.83,-1.12582,-2.19994,-0.0602412,0.040342
7,1715.94,1012.55,-1.12653,-2.20212,-0.0615002,0.0408797
8,1715.73,1012.29,-1.09989,-2.20243,-0.0623588,0.0382329
9,1715.52,1012.02,-1.08593,-2.20332,-0.0626975,0.0388924
10,1715.3,1011.71,-1.07174,-2.20291,-0.0619846,0.0383545
11,1715.11,1011.46,-1.05872,-2.20445,-0.0636485,0.0403457
12,1714.84,1011.19,-0.974507,-2.20478,-0.0651776,0.03497
13,1714.65,1010.86,-1.01459,-2.20575,-0.0660715,0.0398489
14,1714.46,1010.58,-1.11074,-2.2058,-0.062757,0.0376661
15,1714.25,1010.31,-1.06032,-2.2077,-0.0649214,0.0384616
16,1713.97,1010.04,-1.03984,-2.20765,-0.0706035,0.0241293
17,1713.73,1009.75,-1.03654,-2.20837,-0.0753434,0.025178
18,1713.51,1009.48,-1.04036,-2.20889,-0.0754175,0.0198071
19,1713.31,1009.24,-1.02392,-2.20922,-0.0709437,0.0148317
20,1713.1,1008.95,-1.09561,-2.20907,-0.0664461,0.0131152
21,1712.89,1008.66,-1.06871,-2.20887,-0.0670537,0.0108589
22,1712.69,1008.38,-1.09899,-2.21003,-0.0668575,0.0127122
23,1712.48,1008.11,-1.07732,-2.21018,-0.0672004,0.0124573
24,1712.21,1007.87,-0.935712,-2.20992,-0.0717499,-0.00275274
25,1712,1007.6,-0.907371,-2.21025,-0.073379,-0.00389804
26,1711.78,1007.31,-0.942357,-2.2104,-0.0746581,-0.00191607
27,1711.58,1007.05,-0.893435,-2.21108,-0.0751374,-0.0034985
28,1711.37,1006.84,-0.559907,-2.21112,-0.0695497,-0.0156461
29,1711.17,1006.61,-0.521725,-2.2119,-0.0712068,-0.0167458
30,1710.97,1006.34,-0.444054,-2.21158,-0.070896,-0.0203615
31,1710.76,1006.09,-0.394309,-2.21149,-0.0714805,-0.0227565
32,1710.56,1005.87,-0.336507,-2.21172,-0.0717231,-0.0256239
33,1710.37,1005.59,-0.315452,-2.21056,-0.0727452,-0.0260441
34,1710.16,1005.32,-0.328918,-2.2099,-0.0737132,-0.0267605
35,1709.95,1005.05,-0.316664,-2.20872,-0.0742303,-0.0274884
36,1709.75,1004.81,-0.298105,-2.20724,-0.0735388,-0.0290474
37,1709.56,1004.54,-0.339775,-2.20361,-0.0684602,-0.0353665
38,1709.38,1004.28,-0.44654,-2.20195,-0.0645555,-0.034943
39,1709.2,1004.02,-0.475745,-2.20047,-0.0637557,-0.0352783
40,1709,1003.77,-0.504105,-2.19895,-0.0634774,-0.0352326
41,1708.82,1003.5,-0.520687,-2.19753,-0.0629595,-0.0325749
42,1708.48,1003.03,-0.474227,-2.19446,-0.0599142,-0.0344192
43,1708.32,1002.77,-0.442425,-2.19419,-0.0608501,-0.0277345
44,1708.13,1002.53,-0.406728,-2.19219,-0.0625736,-0.0272062
45,1707.94,1002.28,-0.39176,-2.19077,-0.0629665,-0.0315095
46,1707.77,1001.95,-0.562944,-2.18766,-0.0601187,-0.0215285
47,1707.62,1001.72,-0.520903,-2.18539,-0.0568384,-0.0215956
48,1707.44,1001.47,-0.506396,-2.18305,-0.0569567,-0.0226356
49,1707.28,1001.26,-0.478931,-2.18189,-0.0572103,-0.0250067
50,1707.07,1001.03,-0.462888,-2.17938,-0.0597332,-0.0305561
51,1706.89,1000.78,-0.459602,-2.17775,-0.0607572,-0.029831
52,1706.73,1000.56,-0.477576,-2.17598,-0.0614513,-0.0285157
53,1706.59,1000.34,-0.446638,-2.17485,-0.0628315,-0.0285473
54,1706.43,1000.12,-0.427434,-2.17226,-0.0630829,-0.0306052
55,1706.25,999.878,-0.417357,-2.17008,-0.064734,-0.0297327
56,1706.08,999.67,-0.383222,-2.16781,-0.064624,-0.0333071
57,1705.91,999.427,-0.340857,-2.16683,-0.0661277,-0.0328411
58,1705.78,999.222,-0.339757,-2.16462,-0.0660664,-0.0329503
59,1705.6,998.963,-0.325064,-2.16363,-0.0677107,-0.0301828
60,1705.47,998.743,-0.33977,-2.16124,-0.0673772,-0.0272939
61,1705.32,998.518,-0.324985,-2.16007,-0.0663756,-0.0246143
62,1705.18,998.29,-0.29906,-2.15781,-0.0650879,-0.0210924
63,1705.09,998.081,-0.286819,-2.15734,-0.0605738,-0.00958989
64,1704.96,997.861,-0.289383,-2.15496,-0.0609145,-0.00781364
65,1704.81,997.642,-0.304158,-2.15373,-0.0603393,-0.00872859
66,1704.62,997.367,-0.312608,-2.151,-0.0610105,-0.0100173
67,1704.49,997.154,-0.314099,-2.14975,-0.0610588,-0.00987402
68,1704.33,996.901,-0.302094,-2.14719,-0.0618378,-0.010577
69,1704.18,996.696,-0.286098,-2.14598,-0.0625818,-0.0113721
70,1704.01,996.464,-0.270712,-2.14387,-0.0639689,-0.0135977
71,1703.87,996.234,-0.24487,-2.1428,-0.0645153,-0.0147583
72,1703.73,995.981,-0.26664,-2.14071,-0.0649765,-0.0126042
73,1703.58,995.763,-0.235748,-2.13979,-0.0661304,-0.0128943
74,1703.48,995.552,-0.306436,-2.13831,-0.0649353,-0.00728981
75,1703.36,995.263,-0.306065,-2.13707,-0.0599953,0.0100197
76,1703.2,995.042,-0.244869,-2.13484,-0.0611195,0.00791511
77,1702.96,994.489,-0.630404,-2.12836,-0.0533518,0.0141528
78,1702.79,994.135,-0.817802,-2.12731,-0.0575889,0.0290011
79,1702.66,993.904,-0.834918,-2.12654,-0.0575765,0.0296135
80,1702.49,993.659,-0.79988,-2.127,-0.0583148,0.0276145
81,1702.34,993.426,-0.78248,-2.12693,-0.0583029,0.0283779
82,1702.17,993.167,-0.779411,-2.1274,-0.0590641,0.028361
83,1702,992.923,-0.743591,-2.12869,-0.0598702,0.0260172
84,1701.84,992.672,-0.730771,-2.12923,-0.0611217,0.0272498
85,1701.65,992.42,-0.675024,-2.13062,-0.0647226,0.0204778
86,1701.52,992.136,-0.727988,-2.12995,-0.0608736,0.0275692
87,1701.39,991.777,-0.829745,-2.12112,-0.0555154,0.0243858
88,1701.19,991.5,-0.804875,-2.12181,-0.0559651,0.0213518
89,1701.09,991.303,-0.802332,-2.12344,-0.0566302,0.0250694
90,1700.96,991.083,-0.776943,-2.12537,-0.0571855,0.0281375
91,1700.79,990.821,-0.752835,-2.12721,-0.0569433,0.0291586
92,1700.59,990.507,-0.736432,-2.12866,-0.0579971,0.0287222
93,1700.4,990.224,-0.757253,-2.13064,-0.0580506,0.030753
94,1700.28,990.008,-0.752599,-2.13322,-0.0581703,0.0327028
95,1700.07,989.7,-0.869217,-2.13297,-0.0493581,0.0195506
96,1699.92,989.484,-0.855353,-2.13451,-0.0503469,0.01824
97,1699.75,989.227,-0.844619,-2.13796,-0.0509939,0.0206982
98,1699.62,989.027,-0.828345,-2.13967,-0.0515381,0.0211553
99,1699.45,988.769,-0.821719,-2.14264,-0.0525798,0.0205798
100,1699.26,988.464,-0.805143,-2.14433,-0.0532955,0.0242877
101,1699.09,988.22,-0.763137,-2.14737,-0.0542648,0.0231035
102,1698.95,988.008,-0.789999,-2.14915,-0.0534805,0.0247076
103,1698.82,987.715,-0.687987,-2.15194,-0.0468022,0.0379413
104,1698.69,987.49,-0.712769,-2.15267,-0.0466222,0.0415565
105,1698.52,987.259,-0.711747,-2.15592,-0.0478317,0.0424759
106,1698.29,987.017,-0.650338,-2.15313,-0.035118,0.0156303
107,1698.13,986.803,-0.649133,-2.15677,-0.0347359,0.00889504
108,1697.97,986.656,-0.449204,-2.15768,-0.034247,-0.00408633
109,1697.81,986.42,-0.435329,-2.16065,-0.0360565,-0.00276857
110,1697.65,986.204,-0.414634,-2.16265,-0.0366303,-0.00294003
111,1697.46,985.907,-0.38034,-2.16515,-0.0342938,-0.000291157
112,1697.33,985.646,-0.44861,-2.16662,-0.0319067,0.00802328
113,1697.18,985.499,-0.374683,-2.16858,-0.0301136,-0.0032058
114,1697.05,985.304,-0.408292,-2.17004,-0.0318167,0.00114271
115,1696.88,985.068,-0.407371,-2.17186,-0.0332307,0.000325856
116,1696.73,984.842,-0.422741,-2.17374,-0.032922,0.00145996
117,1696.52,984.567,-0.429099,-2.17626,-0.0327955,-0.00246145
118,1696.45,984.453,-0.39609,-2.17838,-0.0346874,0.00240894
119,1696.21,984.111,-0.412975,-2.18077,-0.0337606,7.89005e-06
120,1696.12,983.977,-0.430401,-2.18198,-0.0340961,0.00205444
121,1695.92,983.712,-0.399696,-2.18363,-0.0343776,-0.00175231
122,1695.87,983.649,-0.393794,-2.18569,-0.0338354,-0.000186989
123,1695.66,983.347,-0.411726,-2.18765,-0.0360108,0.000822922
124,1695.54,983.161,-0.406422,-2.18835,-0.0362548,-0.00187134
125,1695.33,982.891,-0.41072,-2.19005,-0.0368314,-0.00246283
126,1695.24,982.746,-0.407502,-2.19026,-0.03681,-0.00199162
127,1695.08,982.562,-0.39185,-2.19196,-0.0376141,-0.00249781
128,1694.89,982.284,-0.387878,-2.1916,-0.0385646,-0.00315809
129,1694.76,982.11,-0.371797,-2.1926,-0.038912,-0.00241048
130,1694.66,981.982,-0.352203,-2.19323,-0.0389255,-0.00275327
131,1694.5,981.737,-0.384561,-2.19467,-0.0351325,0.00435704
