id,x,y,z,yaw,pitch,roll
1,1717.22,1014.42,-0.97494,-2.19208,-0.0524,0.0436825
2,1716.96,1013.99,-1.15268,-2.19485,-0.0656364,0.0476096
3,1716.72,1013.78,-1.05617,-2.19828,-0.066096,0.0391258
4,1716.49,1013.5,-0.95444,-2.19966,-0.0669131,0.0361774
5,1716.3,1013.17,-0.951214,-2.20062,-0.0672213,0.0382045
6,1716.12,1012.88,-0.94149,-2.20197,-0.0682676,0.038527
7,1715.93,1012.6,-0.917111,-2.20392,-0.0695565,0.0395999
8,1715.74,1012.3,-1.10705,-2.20253,-0.0616566,0.0399627
9,1715.52,1012.01,-1.11359,-2.2033,-0.0627445,0.0404911
10,1715.31,1011.74,-1.0786,-2.20359,-0.0625047,0.0388381
11,1715.11,1011.46,-1.05837,-2.20461,-0.0639535,0.0409013
12,1714.86,1011.2,-0.990485,-2.20506,-0.0649937,0.0359996
13,1714.66,1010.89,-1.03083,-2.20611,-0.0653387,0.0398875
14,1714.46,1010.59,-1.0903,-2.2061,-0.0627429,0.0380405
15,1714.25,1010.34,-1.04599,-2.20764,-0.0635283,0.0370972
16,1714.02,1010.06,-0.977396,-2.20814,-0.0645945,0.0321089
17,1713.81,1009.76,-0.954384,-2.20879,-0.0677667,0.0360744
18,1713.62,1009.54,-0.910672,-2.21064,-0.0660539,0.0328467
19,1713.32,1009.24,-0.890696,-2.20921,-0.067629,0.0129432
20,1713.09,1008.97,-0.972663,-2.2089,-0.0648334,0.009815
21,1712.91,1008.7,-0.963505,-2.20922,-0.064844,0.00837704
22,1712.7,1008.38,-1.08059,-2.20996,-0.0653813,0.0138048
23,1712.5,1008.12,-1.07549,-2.21032,-0.0659215,0.0134733
24,1712.28,1007.85,-0.979387,-2.21043,-0.0665616,0.0103023
25,1712.04,1007.6,-0.851643,-2.21076,-0.0674939,0.00466275
26,1711.85,1007.34,-0.833382,-2.21136,-0.0670038,0.00469153
27,1711.62,1007.08,-0.782276,-2.21124,-0.0671201,0.000994617
28,1711.38,1006.81,-0.672384,-2.21098,-0.0684779,-0.00817963
29,1711.18,1006.61,-0.569656,-2.21187,-0.0704305,-0.0156542
30,1710.97,1006.32,-0.516676,-2.21176,-0.0712806,-0.0171316
31,1710.78,1006.07,-0.500078,-2.21167,-0.0725511,-0.0168868
32,1710.59,1005.85,-0.463677,-2.21216,-0.072437,-0.0190074
33,1710.38,1005.59,-0.356412,-2.21083,-0.0723406,-0.0246647
34,1710.16,1005.32,-0.335129,-2.20992,-0.0734081,-0.0269063
35,1709.98,1005.09,-0.328807,-2.20968,-0.0737503,-0.0270642
36,1709.78,1004.85,-0.303031,-2.20798,-0.0730793,-0.0290929
37,1709.57,1004.56,-0.303086,-2.20531,-0.0726827,-0.0309888
38,1709.38,1004.28,-0.451227,-2.2021,-0.0646302,-0.0345235
39,1709.21,1004.04,-0.472772,-2.20092,-0.0637713,-0.0352627
40,1709.01,1003.77,-0.570252,-2.1988,-0.0610483,-0.0355517
41,1708.82,1003.5,-0.552211,-2.19726,-0.0615897,-0.0333631
42,1708.49,1003.04,-0.468598,-2.19465,-0.0594198,-0.034201
43,1708.33,1002.77,-0.480776,-2.19383,-0.0594517,-0.0267747
44,1708.16,1002.52,-0.458246,-2.19193,-0.0610987,-0.024038
45,1707.99,1002.26,-0.535073,-2.19039,-0.0603883,-0.0201676
46,1707.79,1001.97,-0.530276,-2.18723,-0.0581884,-0.0212588
47,1707.61,1001.74,-0.465504,-2.18525,-0.0558611,-0.0252731
48,1707.42,1001.49,-0.418973,-2.18286,-0.0560099,-0.0287062
49,1707.22,1001.31,-0.230685,-2.18143,-0.0529356,-0.044197
50,1707.05,1001.11,-0.211835,-2.17922,-0.0536741,-0.0462893
51,1706.89,1000.87,-0.201039,-2.1779,-0.0545319,-0.0452129
52,1706.73,1000.63,-0.181687,-2.1762,-0.0557097,-0.0454239
53,1706.58,1000.44,-0.152707,-2.17489,-0.055496,-0.0448695
54,1706.42,1000.19,-0.188704,-2.17258,-0.0565669,-0.0417477
55,1706.25,999.948,-0.143969,-2.17098,-0.0579167,-0.0430229
56,1706.15,999.799,-0.112766,-2.16929,-0.0569559,-0.0408285
57,1706.01,999.513,-0.0564905,-2.16799,-0.0525774,-0.0254275
58,1705.87,999.287,-0.0553151,-2.16591,-0.0528374,-0.0258228
59,1705.68,999.035,-0.0494988,-2.1642,-0.0544145,-0.0258579
60,1705.54,998.819,-0.0366815,-2.16201,-0.0549691,-0.0264495
61,1705.37,998.598,-0.0255736,-2.16104,-0.0557476,-0.0260095
62,1705.22,998.359,-0.0277153,-2.15849,-0.0576463,-0.0253758
