id,x,y,z,yaw,pitch,roll
1,1717.15,1014.58,-0.304051,-2.18833,-0.0217729,0.00431882
2,1716.99,1013.99,-1.12986,-2.19507,-0.0658833,0.0513539
3,1716.74,1013.74,-1.07111,-2.19798,-0.0657072,0.0443645
4,1716.52,1013.48,-0.954719,-2.20007,-0.0667437,0.0410779
5,1716.31,1013.16,-0.951963,-2.2011,-0.0683966,0.0424018
6,1716.11,1012.86,-0.891148,-2.20267,-0.0711823,0.0424833
7,1715.9,1012.59,-0.835755,-2.20476,-0.0730121,0.0408394
8,1715.74,1012.28,-1.07522,-2.20246,-0.0613344,0.0421614
9,1715.54,1012,-1.08542,-2.20323,-0.0608196,0.0433241
10,1715.31,1011.71,-1.07243,-2.20292,-0.0606089,0.0421088
11,1715.11,1011.45,-1.05389,-2.20419,-0.0620724,0.0427577
12,1714.86,1011.18,-0.963632,-2.20479,-0.0628413,0.0373374
13,1714.67,1010.88,-0.952753,-2.20579,-0.0621131,0.0420719
14,1714.47,1010.59,-0.976609,-2.20613,-0.0617332,0.0405004
15,1714.26,1010.34,-0.909172,-2.20795,-0.0634351,0.0401851
16,1714.03,1010.05,-0.915813,-2.20791,-0.0624571,0.0358259
17,1713.83,1009.76,-0.93495,-2.20927,-0.0676004,0.0398843
18,1713.61,1009.49,-0.877135,-2.2101,-0.0661427,0.038005
19,1713.34,1009.27,-0.72745,-2.20935,-0.0614202,0.0146495
20,1713.13,1009.02,-0.687665,-2.20989,-0.0618516,0.0127407
21,1712.91,1008.72,-0.746903,-2.20874,-0.0574059,0.00694306
22,1712.7,1008.43,-0.746577,-2.20938,-0.0573068,0.00820373
23,1712.49,1008.13,-0.867781,-2.20914,-0.0578907,0.0135269
24,1712.3,1007.86,-0.862006,-2.21038,-0.0605159,0.0143368
25,1712.09,1007.6,-0.821889,-2.21075,-0.0610525,0.0133366
26,1711.88,1007.34,-0.8119,-2.21107,-0.0620652,0.013576
27,1711.67,1007.05,-0.785764,-2.21129,-0.0627758,0.0131979
28,1711.47,1006.79,-0.734673,-2.21131,-0.0622706,0.0106728
29,1711.27,1006.56,-0.668301,-2.21176,-0.0633521,0.0090967
30,1711.01,1006.36,-0.193474,-2.21124,-0.0586201,-0.0113008
31,1710.82,1006.14,-0.07014,-2.21173,-0.0580555,-0.0181653
32,1710.63,1005.92,-0.0426347,-2.21207,-0.0589974,-0.0193942
33,1710.42,1005.62,-0.0486219,-2.21043,-0.0598187,-0.0186142
34,1710.26,1005.39,-0.037556,-2.21103,-0.0608687,-0.0185306
35,1710.03,1005.1,-0.0631873,-2.2095,-0.0620229,-0.0169152
36,1709.82,1004.84,-0.0217514,-2.20793,-0.0621944,-0.0195525
37,1709.65,1004.61,0.00686062,-2.20671,-0.0617249,-0.0201395
38,1709.45,1004.37,0.0610298,-2.20585,-0.0618932,-0.0233766
39,1709.27,1004.13,0.0636657,-2.20444,-0.0618337,-0.0233535
40,1709.07,1003.83,-0.172562,-2.20028,-0.0506554,-0.0290409
41,1708.91,1003.59,-0.168686,-2.19907,-0.0512731,-0.0286705
42,1708.56,1003.09,-0.107057,-2.19577,-0.0494873,-0.0257586
43,1708.37,1002.83,-0.0909291,-2.19458,-0.0494409,-0.0247266
44,1708.19,1002.57,-0.125881,-2.19242,-0.0500401,-0.0241967
45,1708.01,1002.31,-0.126493,-2.19095,-0.0499681,-0.0204234
46,1707.85,1002.01,-0.274559,-2.1881,-0.0474141,-0.0137158
47,1707.7,1001.79,-0.219775,-2.18617,-0.0447823,-0.0150699
48,1707.51,1001.53,-0.204695,-2.18386,-0.045456,-0.0167643
49,1707.33,1001.31,-0.178989,-2.18249,-0.0460364,-0.019309
50,1707.15,1001.08,-0.16845,-2.18002,-0.0469424,-0.0208403
51,1706.98,1000.86,-0.14204,-2.1785,-0.0478628,-0.0219354
52,1706.8,1000.59,-0.128878,-2.1764,-0.0492727,-0.0216073
53,1706.65,1000.37,-0.102294,-2.17527,-0.0500642,-0.022684
54,1706.49,1000.17,-0.109083,-2.17311,-0.0511207,-0.0216762
55,1706.33,999.938,-0.0886362,-2.17057,-0.0515047,-0.0233667
56,1706.19,999.74,-0.0782641,-2.16946,-0.0524344,-0.0244312
57,1705.99,999.485,-0.0560951,-2.16774,-0.0527259,-0.0252943
58,1705.83,999.239,-0.062247,-2.16575,-0.0533439,-0.0251245
59,1705.67,999.018,-0.0541397,-2.16412,-0.0546857,-0.0252195
60,1705.53,998.805,-0.0410318,-2.16208,-0.0551275,-0.0257649
61,1705.37,998.584,-0.0261481,-2.16089,-0.0557814,-0.0257869
62,1705.2,998.319,-0.0434749,-2.15825,-0.0577686,-0.0238589
63,1705.07,998.128,-0.0403257,-2.15757,-0.0578761,-0.024477
64,1704.91,997.907,-0.0151491,-2.1547,-0.0587161,-0.0257741
65,1704.77,997.704,-0.0173877,-2.15373,-0.0585793,-0.0264099
66,1704.61,997.427,-0.0917916,-2.151,-0.0573941,-0.0248238
67,1704.45,997.194,-0.0883714,-2.14941,-0.0579166,-0.0237441
68,1704.26,996.949,-0.0611262,-2.14732,-0.0599807,-0.0284437
69,1704.11,996.717,-0.0448219,-2.14556,-0.0613845,-0.0272213
70,1703.97,996.506,-0.0334831,-2.14367,-0.0620034,-0.028588
71,1703.81,996.253,-0.00760857,-2.14269,-0.0622481,-0.029892
72,1703.67,996.029,-0.00346099,-2.14106,-0.0630155,-0.0306835
73,1703.53,995.813,0.012418,-2.14022,-0.0635818,-0.0306498
74,1703.41,995.614,0.00296571,-2.13893,-0.0635268,-0.0299207
75,1703.21,995.328,0.0738968,-2.1375,-0.0654583,-0.0314807
76,1703.07,995.09,0.0765818,-2.13552,-0.0640406,-0.0281127
77,1702.86,994.616,-0.175596,-2.13082,-0.0502183,-0.0170577
78,1702.67,994.351,-0.136332,-2.13025,-0.0516501,-0.0173261
