id,x,y,z,yaw,pitch,roll
1,1717.1,1014.52,-0.814512,-2.18715,-0.0302958,0.000953054
2,1716.89,1014.02,-1.81831,-2.1914,-0.0573032,0.0237523
3,1716.59,1013.75,-1.98358,-2.19008,-0.0505758,-0.00399453
4,1716.36,1013.45,-1.95793,-2.24887,-0.0517273,-0.00334115
5,1716.14,1013.14,-1.93766,-2.19199,-0.0506684,-0.00626018
6,1715.96,1012.86,-1.9358,-2.19335,-0.0540568,-0.00568898
7,1715.75,1012.56,-1.92778,-2.19507,-0.0571977,-0.00579579
8,1715.55,1012.29,-1.94381,-2.19548,-0.0582522,-0.00603582
9,1715.36,1012.03,-1.95118,-2.19625,-0.0573166,-0.00515512
10,1715.16,1011.72,-1.96745,-2.19708,-0.0598711,-0.00341492
11,1714.95,1011.46,-2.01058,-2.19884,-0.0639829,-0.000627772
12,1714.73,1011.15,-2.00697,-2.19912,-0.0630038,-0.00228337
13,1714.52,1010.87,-1.9874,-2.19976,-0.0632905,-0.0018378
14,1714.31,1010.57,-1.97222,-2.20093,-0.0623368,-0.00180233
15,1714.1,1010.3,-1.99174,-2.20134,-0.0619311,-0.00381352
16,1713.87,1010.01,-1.83933,-2.20094,-0.0610593,-0.00911341
17,1713.67,1009.73,-1.87448,-2.20183,-0.0585217,-0.00904825
18,1713.44,1009.43,-1.87833,-2.20171,-0.0616458,-0.00886942
19,1713.16,1009.18,-1.74269,-2.20201,-0.0626468,-0.0212858
20,1712.99,1008.91,-1.67976,-2.20312,-0.0601372,-0.0185931
21,1712.79,1008.66,-1.62329,-2.2033,-0.0580848,-0.0233238
22,1712.55,1008.35,-1.59531,-2.20275,-0.0571309,-0.028909
23,1712.38,1008.11,-1.56239,-2.20337,-0.0527871,-0.0247583
24,1712.15,1007.82,-1.55059,-2.20242,-0.0526935,-0.0260268
25,1711.97,1007.56,-1.54225,-2.20328,-0.0518497,-0.0271578
26,1711.76,1007.28,-1.54429,-2.2033,-0.052447,-0.0268689
27,1711.54,1006.99,-1.54337,-2.203,-0.0533238,-0.0271227
28,1711.35,1006.74,-1.53781,-2.20303,-0.0532985,-0.0268483
