id,x,y,z,yaw,pitch,roll
1,1772.91,866.398,-0.137327,0.0210927,-0.000481396,-0.029582
2,1772.9,866.394,-0.129399,0.0211478,-1.0114e-05,-0.0295417
3,1772.92,866.398,-0.121859,0.021549,-0.000335843,-0.0296275
4,1772.94,866.392,-0.121013,0.0221946,3.11198e-06,-0.0298472
5,1773.28,866.394,-0.121926,0.0222324,2.14203e-05,-0.0300694
6,1773.6,866.392,-0.128118,0.0218894,0.000374446,-0.030629
7,1773.95,866.392,-0.135108,0.0219837,-4.71264e-05,-0.0310765
8,1774.28,866.39,-0.150138,0.0221267,-0.000181238,-0.0312797
9,1774.6,866.384,-0.162565,0.0223507,-0.000517966,-0.0316526
10,1774.95,866.39,-0.15993,0.0221714,-0.00087224,-0.0317616
11,1775.28,866.41,-0.15361,0.0218067,-0.000953337,-0.0316038
12,1775.98,866.427,-0.154625,0.0219565,-0.00225345,-0.029655
13,1776.71,866.429,-0.139916,0.0221303,-0.00352498,-0.0292243
14,1777.09,866.446,-0.130583,0.0226953,-0.00442354,-0.0293053
15,1777.48,866.446,-0.129438,0.0227442,-0.00486507,-0.030128
16,1777.89,866.469,-0.130864,0.0227729,-0.00478894,-0.0296112
17,1778.31,866.487,-0.124454,0.0227198,-0.00551724,-0.0298782
18,1778.8,866.526,-0.136618,0.0225805,-0.00285603,-0.0294956
19,1779.25,866.545,-0.146869,0.0219231,-0.0022356,-0.0291608
20,1779.62,866.545,-0.151151,0.0220572,-0.00223932,-0.0293681
21,1780.01,866.562,-0.13926,0.0218374,-0.00327724,-0.0301051
22,1780.39,866.586,-0.158862,0.0208144,-0.00367468,-0.0304973
23,1780.78,866.578,-0.156365,0.0210308,-0.00341307,-0.0304854
24,1781.18,866.593,-0.176618,0.0210131,-0.00323899,-0.0306342
25,1781.56,866.593,-0.174234,0.0212539,-0.00288657,-0.030424
26,1782.18,866.6,-0.171546,0.0211231,-0.00316171,-0.030126
27,1782.76,866.606,-0.182887,0.021655,-0.00350379,-0.0297225
28,1783.13,866.621,-0.173005,0.0214669,-0.0036297,-0.0291011
29,1783.51,866.629,-0.17387,0.0219812,-0.00377417,-0.0287036
30,1783.89,866.625,-0.178978,0.0220376,-0.00373181,-0.0282576
31,1784.26,866.625,-0.176771,0.0225078,-0.00357608,-0.027874
32,1784.63,866.632,-0.173254,0.0226282,-0.00328773,-0.0277096
33,1785.02,866.639,-0.16816,0.0229592,-0.00311584,-0.0280401
34,1785.42,866.644,-0.167168,0.0228503,-0.00280478,-0.0281184
35,1785.81,866.649,-0.16063,0.0229426,-0.00238361,-0.0282301
36,1786.2,866.666,-0.145998,0.0233934,-0.00212018,-0.0287991
37,1786.64,866.658,-0.13651,0.0242501,-0.00165027,-0.0305951
38,1787.1,866.675,-0.15338,0.024717,-0.000754281,-0.0320365
39,1787.49,866.672,-0.151957,0.0250391,-0.000194081,-0.0326617
40,1787.88,866.665,-0.158517,0.0250384,0.000226079,-0.0323688
41,1788.27,866.67,-0.167155,0.0256733,0.00035337,-0.0322594
42,1788.67,866.675,-0.174447,0.0261192,0.000577177,-0.0321796
43,1789.06,866.682,-0.178503,0.0267354,0.000734032,-0.0327187
44,1789.5,866.698,-0.178898,0.0270312,0.00200805,-0.0343748
45,1789.97,866.705,-0.169833,0.0277208,0.00309641,-0.0357244
46,1790.36,866.709,-0.164431,0.0279875,0.0030468,-0.0357648
47,1790.74,866.707,-0.165086,0.0282842,0.00260671,-0.0356525
48,1791.15,866.717,-0.168572,0.0290747,0.00172516,-0.0354683
49,1791.54,866.734,-0.171337,0.0294532,0.00130745,-0.0355107
50,1791.96,866.752,-0.172371,0.0295094,0.000729576,-0.0355226
51,1792.35,866.745,-0.185424,0.0298137,0.000559923,-0.0363296
52,1792.76,866.751,-0.181081,0.0297646,-0.000309592,-0.0362863
53,1793.2,866.753,-0.186498,0.0298811,-0.00101148,-0.0360521
54,1793.98,866.763,-0.186214,0.0302992,-0.00114529,-0.0358896
55,1794.75,866.771,-0.184693,0.0309884,-0.00151142,-0.0370356
56,1795.5,866.77,-0.186919,0.0314242,-0.00172372,-0.037242
57,1795.89,866.766,-0.189896,0.0317302,-0.00176007,-0.0372929
58,1796.27,866.775,-0.187151,0.0314519,-0.00132069,-0.036876
59,1796.67,866.77,-0.184051,0.0320678,-0.000952219,-0.0364522
60,1797.04,866.776,-0.185228,0.0323751,-0.000635155,-0.0362555
61,1797.47,866.777,-0.189158,0.0330592,-0.000675345,-0.0366448
62,1797.88,866.789,-0.184666,0.0336271,-0.000701335,-0.0365632
63,1798.27,866.799,-0.196885,0.0344448,-0.00134862,-0.0366256
64,1798.68,866.8,-0.205106,0.0352231,-0.00183048,-0.0377785
65,1799.08,866.807,-0.215287,0.0356857,-0.00220187,-0.0378264
66,1799.5,866.816,-0.224915,0.0357302,-0.0032131,-0.0378938
67,1799.87,866.829,-0.22871,0.0362799,-0.00398684,-0.0380005
68,1800.27,866.83,-0.221854,0.0362855,-0.00531084,-0.0380977
69,1800.91,866.858,-0.225985,0.0366445,-0.00578469,-0.038158
70,1801.56,866.852,-0.230211,0.0371636,-0.00650146,-0.0378989
71,1801.95,866.864,-0.236884,0.0375314,-0.00662594,-0.0382997
72,1802.34,866.869,-0.257976,0.0374111,-0.00727963,-0.0391603
73,1802.74,866.883,-0.256478,0.0379973,-0.0075118,-0.0388791
74,1803.13,866.901,-0.252779,0.0381572,-0.00782997,-0.0386675
75,1803.56,866.898,-0.24072,0.0388414,-0.00766038,-0.0378545
76,1803.99,866.906,-0.246453,0.0395367,-0.00779354,-0.0371282
77,1804.35,866.927,-0.250289,0.0396994,-0.00749362,-0.0367474
78,1804.77,866.934,-0.255895,0.0406171,-0.00653278,-0.0355505
79,1805.2,866.941,-0.262828,0.0408215,-0.0059115,-0.0348498
80,1805.57,866.964,-0.265358,0.0410113,-0.00584959,-0.0344608
81,1805.96,866.984,-0.257807,0.0412854,-0.00489284,-0.0332856
82,1806.36,867.004,-0.249687,0.0416831,-0.00473345,-0.031987
83,1806.73,867.015,-0.243982,0.0419891,-0.00464929,-0.0313988
84,1807.12,867.021,-0.238369,0.0423284,-0.0041757,-0.0311617
85,1807.48,867.037,-0.242724,0.0430198,-0.00389298,-0.0310434
86,1808.23,867.052,-0.251982,0.0440507,-0.00339329,-0.0311677
87,1808.99,867.071,-0.242078,0.0447694,-0.00277951,-0.0308995
88,1809.64,867.11,-0.262,0.0439309,-0.00216191,-0.0305779
89,1809.96,867.122,-0.25143,0.0438077,-0.00136011,-0.0297262
90,1810.29,867.147,-0.247918,0.0437695,-0.000755105,-0.0297992
91,1810.57,867.134,-0.231341,0.0435758,0.00104212,-0.0317831
92,1811.18,867.149,-0.235004,0.044428,0.00130429,-0.0356299
93,1811.47,867.171,-0.225392,0.0454836,0.0013632,-0.0359074
94,1811.82,867.189,-0.225518,0.0457966,0.0012133,-0.0363204
95,1812.17,867.201,-0.217832,0.046545,0.000936926,-0.0370354
96,1812.52,867.204,-0.204952,0.0469269,-0.000610564,-0.039037
97,1812.87,867.233,-0.203038,0.0470725,-4.37299e-05,-0.0390004
98,1813.23,867.244,-0.207276,0.0470998,0.000155248,-0.0385009
99,1813.61,867.268,-0.216231,0.0472611,0.000894019,-0.0379176
100,1814.02,867.272,-0.222381,0.0476448,0.0016781,-0.0372117
101,1814.41,867.293,-0.213112,0.0481232,0.00244692,-0.0368896
102,1814.79,867.322,-0.214828,0.0485182,0.00310655,-0.0370623
103,1815.16,867.324,-0.217948,0.0491866,0.00344987,-0.0371289
104,1815.53,867.342,-0.219451,0.0492738,0.00376468,-0.037339
105,1815.91,867.354,-0.219655,0.049009,0.00401312,-0.0378462
106,1816.28,867.38,-0.222127,0.0489885,0.00373787,-0.0381907
107,1816.71,867.363,-0.236369,0.0483367,0.00248736,-0.0383264
108,1817.33,867.387,-0.222367,0.0481681,0.00280394,-0.038108
109,1818,867.393,-0.225412,0.0488247,0.00282586,-0.0389209
110,1818.61,867.414,-0.231198,0.0490671,0.00367672,-0.0397924
111,1819.01,867.422,-0.246609,0.0489489,0.00404975,-0.0395083
112,1819.4,867.436,-0.258593,0.0482449,0.00375731,-0.039287
113,1819.78,867.45,-0.262332,0.0475407,0.00255121,-0.038134
114,1820.16,867.479,-0.267997,0.046881,0.00205241,-0.0377528
115,1820.54,867.468,-0.271278,0.0462017,0.00135882,-0.0376627
116,1820.93,867.494,-0.263085,0.0456178,0.00132939,-0.0373731
117,1821.29,867.503,-0.239953,0.0442049,0.00138151,-0.0360772
118,1821.69,867.518,-0.221473,0.042953,0.00141909,-0.0343594
119,1822.09,867.539,-0.215344,0.0414738,0.0017277,-0.0336998
120,1822.47,867.552,-0.187239,0.0401044,0.00231069,-0.031549
121,1822.85,867.596,-0.185554,0.0392417,0.00195004,-0.0307293
122,1823.25,867.585,-0.179173,0.0361807,0.00191498,-0.0276107
123,1823.65,867.605,-0.169413,0.0353485,0.00181002,-0.0264795
124,1824.04,867.634,-0.168936,0.0344094,0.00199177,-0.0254237
125,1824.44,867.624,-0.160978,0.0332203,0.00208466,-0.0231814
126,1824.93,867.628,-0.171426,0.0321363,0.000808803,-0.0196472
127,1825.32,867.663,-0.186109,0.031573,0.00153554,-0.018796
128,1825.72,867.681,-0.191953,0.030897,0.00224251,-0.0187244
129,1826.19,867.659,-0.191073,0.028773,0.00360058,-0.0191602
130,1826.62,867.666,-0.20451,0.0287209,0.00477505,-0.0182829
131,1827,867.681,-0.211834,0.0282146,0.00470013,-0.017654
132,1827.39,867.687,-0.227215,0.0269892,0.00440416,-0.0175954
133,1827.77,867.683,-0.241193,0.026419,0.00336762,-0.0169138
134,1828.11,867.687,-0.248283,0.0256362,0.00209841,-0.0166609
135,1828.48,867.698,-0.257265,0.0250448,0.000749431,-0.0165735
136,1829.01,867.667,-0.258685,0.0240173,-0.00240791,-0.016356
137,1829.4,867.679,-0.274886,0.0236741,-0.00327957,-0.0155414
138,1829.78,867.687,-0.273407,0.0236525,-0.00395993,-0.0150151
139,1830.18,867.711,-0.269778,0.0231735,-0.00438319,-0.0139149
140,1830.55,867.737,-0.270596,0.0225761,-0.00508661,-0.0136923
141,1830.94,867.715,-0.279083,0.0211101,-0.00625338,-0.0128992
142,1831.28,867.741,-0.278061,0.0208026,-0.00627164,-0.0124668
143,1831.66,867.724,-0.267973,0.0194745,-0.0060631,-0.0108133
144,1832.03,867.755,-0.271149,0.018719,-0.00563612,-0.0104262
145,1832.43,867.749,-0.278473,0.0171123,-0.00404448,-0.0102283
146,1832.8,867.78,-0.281602,0.016901,-0.0030433,-0.0104523
147,1833.21,867.762,-0.29596,0.0157698,-0.00124915,-0.010073
148,1833.94,867.773,-0.310449,0.0145743,0.00157337,-0.00877831
149,1834.29,867.776,-0.312358,0.0128841,0.00532445,-0.00639425
150,1834.62,867.761,-0.321195,0.0123271,0.0103312,-0.00441422
151,1835.19,867.784,-0.328948,0.0126787,0.011351,-0.00401327
152,1835.67,867.787,-0.34734,0.0133501,0.0117222,-0.00509084
153,1835.98,867.767,-0.34806,0.0115466,0.00667856,-0.0104853
154,1836.33,867.767,-0.347699,0.011158,0.00245818,-0.0127134
155,1836.74,867.76,-0.317687,0.0122916,-0.00488936,-0.016779
156,1837.15,867.753,-0.360393,0.0120451,-0.0143075,-0.0200953
157,1837.56,867.772,-0.366629,0.0125555,-0.0189166,-0.0222724
158,1837.94,867.77,-0.378171,0.0121538,-0.0176938,-0.0221592
159,1838.35,867.773,-0.356207,0.00942693,-0.0143007,-0.0221842
160,1838.73,867.781,-0.333566,0.00891007,-0.0105934,-0.0202948
161,1839.06,867.803,-0.324655,0.0088887,-0.00934796,-0.0216464
162,1839.71,867.805,-0.328059,0.00992491,-0.00714912,-0.0214001
163,1840.24,867.758,-0.319132,0.0109033,-0.00497516,-0.0204852
164,1840.58,867.783,-0.315452,0.0108492,-0.0050992,-0.0210531
165,1840.93,867.821,-0.316758,0.0111123,-0.00512835,-0.021667
166,1841.28,867.809,-0.313159,0.011581,-0.0055997,-0.0225772
167,1841.68,867.814,-0.30076,0.0117111,-0.0063853,-0.024987
168,1842.08,867.839,-0.296716,0.0119953,-0.00759543,-0.0261328
169,1842.53,867.818,-0.312385,0.013141,-0.0109167,-0.0280406
170,1843,867.797,-0.304731,0.0130922,-0.0112214,-0.027185
171,1843.44,867.799,-0.311764,0.0130689,-0.0120415,-0.0274536
172,1843.84,867.812,-0.315123,0.0133252,-0.0131092,-0.0288331
173,1844.23,867.811,-0.313503,0.0133124,-0.0139398,-0.0292788
174,1844.6,867.826,-0.310674,0.0129699,-0.0131753,-0.0290248
175,1845.06,867.792,-0.3141,0.0117162,-0.0120315,-0.0264788
176,1845.44,867.807,-0.31922,0.0115085,-0.0118675,-0.0256644
177,1846.26,867.817,-0.316935,0.0146044,-0.0135045,-0.0237819
178,1847.12,867.844,-0.348041,0.0151052,-0.0132825,-0.0217019
179,1847.42,867.816,-0.342665,0.0164309,-0.0133948,-0.0217256
180,1847.79,867.862,-0.34251,0.0167879,-0.0135479,-0.0228907
181,1848.05,867.826,-0.315566,0.0186021,-0.0149436,-0.0268407
182,1848.42,867.848,-0.303021,0.0182041,-0.0158642,-0.0272449
183,1848.71,867.858,-0.289555,0.0171192,-0.0166054,-0.0273934
184,1849.05,867.836,-0.290859,0.0158201,-0.0163567,-0.0271212
185,1849.39,867.824,-0.301341,0.0138987,-0.0159877,-0.0260104
186,1849.75,867.83,-0.29287,0.0134627,-0.015431,-0.0261979
187,1850.5,867.824,-0.270437,0.0164038,-0.0126988,-0.0264262
188,1850.82,867.819,-0.264145,0.0169282,-0.0114123,-0.0255229
189,1851.17,867.837,-0.255303,0.0169281,-0.0098856,-0.024905
190,1851.55,867.826,-0.223596,0.0175524,-0.00656126,-0.0210527
191,1852.18,867.86,-0.212671,0.0212503,-0.00462054,-0.0189351
192,1852.69,867.839,-0.205382,0.024008,-0.00354743,-0.0170689
