id,x,y,z,yaw,pitch,roll
1,1717.15,1014.34,-1.46727,-2.19184,-0.064378,0.040442
2,1716.89,1014.04,-1.30524,-2.19362,-0.0663424,0.0313318
3,1716.66,1013.78,-1.17664,-2.19735,-0.0674145,0.0303729
4,1716.43,1013.44,-1.1023,-2.1969,-0.0666797,0.0275717
5,1716.25,1013.18,-1.06714,-2.19866,-0.0658369,0.0244731
6,1716.06,1012.87,-1.19046,-2.19856,-0.057858,0.0238802
7,1715.87,1012.6,-1.17399,-2.20024,-0.0593421,0.0246659
8,1715.66,1012.32,-1.14034,-2.20088,-0.0611393,0.0240586
9,1715.44,1012.05,-1.12951,-2.20157,-0.061756,0.0220999
10,1715.24,1011.78,-1.10928,-2.20207,-0.0627782,0.0218726
11,1715.03,1011.49,-1.13191,-2.20255,-0.0629675,0.0216978
12,1714.81,1011.22,-1.12098,-2.20346,-0.0629524,0.0219569
13,1714.62,1010.97,-1.08891,-2.20511,-0.0634552,0.0214413
14,1714.37,1010.62,-1.06176,-2.20511,-0.0653404,0.0211411
15,1714.16,1010.38,-1.04936,-2.20665,-0.0648672,0.0185761
16,1713.96,1010.08,-1.05378,-2.20662,-0.0643499,0.0199324
17,1713.73,1009.82,-0.998773,-2.20756,-0.0660642,0.014326
18,1713.5,1009.53,-0.968227,-2.20782,-0.0674648,0.0139851
19,1713.3,1009.27,-0.951722,-2.20914,-0.067211,0.012936
20,1713.09,1009,-0.941518,-2.20867,-0.0621713,0.0086545
21,1712.88,1008.72,-0.831897,-2.20875,-0.0596083,0.00470994
22,1712.69,1008.47,-0.770655,-2.20988,-0.0587893,0.00567346
23,1712.47,1008.19,-0.749155,-2.2103,-0.0601544,0.00723721
24,1712.27,1007.91,-0.719924,-2.2104,-0.0598688,0.00651236
25,1712.04,1007.65,-0.618766,-2.21037,-0.0601018,0.00235794
26,1711.85,1007.39,-0.608449,-2.21095,-0.0608072,0.00348326
27,1711.66,1007.14,-0.589712,-2.2118,-0.0605525,0.00366341
28,1711.47,1006.87,-0.573423,-2.21166,-0.0597132,0.00408575
29,1711.26,1006.6,-0.484177,-2.2117,-0.0586043,0.00279937
30,1711.05,1006.36,-0.346884,-2.21203,-0.0597889,-0.00293676
31,1710.86,1006.14,-0.276463,-2.21206,-0.0602768,-0.00633706
32,1710.65,1005.88,-0.173949,-2.21237,-0.0605309,-0.0117642
33,1710.46,1005.65,-0.139338,-2.21192,-0.0610363,-0.0135022
34,1710.24,1005.36,-0.138999,-2.21031,-0.0609699,-0.0140098
