id,x,y,z,yaw,pitch,roll
1,1773.06,866.503,-0.235423,0.0234367,-0.00433061,-0.0084633
2,1773.04,866.493,-0.229595,0.0234761,-0.0042307,-0.00856551
3,1773.03,866.496,-0.220677,0.0227569,-0.00365743,-0.00893561
4,1773.02,866.493,-0.221594,0.0228386,-0.00352838,-0.00875499
5,1773.27,866.508,-0.216615,0.0222264,-0.00361367,-0.00909802
6,1773.6,866.501,-0.211483,0.0217215,-0.00349071,-0.00958315
7,1773.95,866.494,-0.216654,0.0215369,-0.00365897,-0.00978123
8,1774.28,866.496,-0.222037,0.022077,-0.00407909,-0.0101292
9,1774.59,866.505,-0.223224,0.0218963,-0.00452694,-0.0102091
10,1774.95,866.507,-0.22156,0.0218112,-0.00478108,-0.0113859
11,1775.29,866.51,-0.217076,0.0216856,-0.00441152,-0.0122059
12,1775.99,866.518,-0.219558,0.0219885,-0.00435275,-0.0118657
13,1776.7,866.522,-0.213871,0.0219614,-0.00448064,-0.0114819
14,1777.07,866.566,-0.211491,0.0230096,-0.00437723,-0.0113087
15,1777.44,866.565,-0.208837,0.0227533,-0.00397884,-0.012296
16,1777.8,866.572,-0.208811,0.0228155,-0.00318319,-0.012821
17,1778.16,866.585,-0.207118,0.02257,-0.00272352,-0.0135043
18,1778.51,866.597,-0.203131,0.0222414,-0.00297822,-0.0145831
19,1778.87,866.604,-0.208702,0.0216923,-0.00252771,-0.0149211
20,1779.21,866.61,-0.217508,0.0217361,-0.0021341,-0.0151145
21,1779.55,866.621,-0.220133,0.0216661,-0.00287394,-0.0152383
22,1779.94,866.635,-0.23121,0.0213175,-0.00312611,-0.0146314
23,1780.31,866.628,-0.244487,0.0216392,-0.0026416,-0.0140214
24,1780.75,866.658,-0.234981,0.0214073,-0.00241873,-0.0131537
25,1781.15,866.675,-0.251368,0.0211914,-0.00324897,-0.0133364
26,1781.77,866.69,-0.253639,0.0215715,-0.00387923,-0.0131838
27,1782.39,866.699,-0.252429,0.0213294,-0.00401334,-0.0128485
28,1782.76,866.716,-0.246068,0.0216607,-0.00387348,-0.0128041
29,1783.13,866.731,-0.243084,0.0213944,-0.00363642,-0.0129767
30,1783.51,866.737,-0.240349,0.0221986,-0.00342308,-0.0125165
31,1783.87,866.731,-0.245401,0.0226099,-0.00321499,-0.0117142
32,1784.24,866.722,-0.255361,0.0231593,-0.00343308,-0.0114175
33,1784.62,866.728,-0.255939,0.023194,-0.00353705,-0.0115009
34,1785.02,866.727,-0.262451,0.0236823,-0.00356518,-0.0115767
35,1785.49,866.738,-0.279398,0.024235,-0.00341437,-0.0115145
36,1785.88,866.756,-0.280292,0.0244146,-0.00359676,-0.0116132
37,1786.29,866.757,-0.273348,0.0251753,-0.00368996,-0.0115083
38,1786.7,866.771,-0.268652,0.0252891,-0.00350814,-0.0115154
39,1787.21,866.781,-0.278427,0.0255708,-0.00373047,-0.0121833
40,1787.61,866.768,-0.284783,0.0255801,-0.00393747,-0.0119512
41,1788.03,866.766,-0.271564,0.0262149,-0.00435101,-0.0112622
42,1788.43,866.781,-0.269194,0.026385,-0.00417416,-0.0111419
43,1788.88,866.762,-0.245866,0.0282706,-0.00245642,-0.0155206
44,1789.31,866.783,-0.236055,0.0281696,-0.00192925,-0.0169936
45,1789.75,866.791,-0.231761,0.0277871,-0.000984197,-0.0189586
46,1790.25,866.776,-0.199519,0.0282101,-0.00110996,-0.0218252
47,1790.66,866.773,-0.199507,0.0285376,-0.00161144,-0.0224814
48,1791.08,866.778,-0.1993,0.0295372,-0.00323124,-0.0237929
49,1791.5,866.788,-0.204162,0.0295805,-0.00454779,-0.0245325
50,1791.99,866.796,-0.209049,0.0289429,-0.00597644,-0.0261799
51,1792.38,866.801,-0.211191,0.0294215,-0.00643576,-0.0260747
52,1792.79,866.816,-0.213152,0.0291399,-0.00679392,-0.0259843
53,1793.27,866.814,-0.216103,0.0293174,-0.0083226,-0.0252374
54,1794.05,866.818,-0.220458,0.0292659,-0.00886949,-0.0252067
55,1794.81,866.832,-0.222466,0.029619,-0.00891892,-0.0253035
56,1795.56,866.832,-0.224294,0.0302677,-0.00910249,-0.0261596
57,1795.94,866.831,-0.22839,0.0312515,-0.00925184,-0.0258958
58,1796.32,866.837,-0.233251,0.0312955,-0.00899517,-0.025571
59,1796.74,866.831,-0.23883,0.0314364,-0.00815758,-0.0254696
60,1797.15,866.838,-0.242125,0.032292,-0.00815123,-0.025478
61,1797.55,866.844,-0.237727,0.0325182,-0.00804448,-0.025425
62,1797.96,866.848,-0.236416,0.0333838,-0.00749883,-0.0252992
63,1798.33,866.858,-0.245656,0.033758,-0.00724468,-0.0249488
64,1798.73,866.87,-0.243358,0.0341,-0.00724636,-0.0246708
65,1799.16,866.876,-0.239938,0.0349261,-0.00724544,-0.0242595
66,1799.56,866.892,-0.246275,0.0351131,-0.00743456,-0.0239602
67,1799.95,866.893,-0.243437,0.0362414,-0.00708175,-0.0232424
68,1800.32,866.895,-0.231082,0.0359344,-0.00593519,-0.023368
69,1800.96,866.916,-0.235267,0.0363325,-0.00576755,-0.0234192
70,1801.61,866.909,-0.24505,0.0362816,-0.00544612,-0.0237963
71,1802.01,866.912,-0.243952,0.0369051,-0.00477577,-0.0249333
72,1802.4,866.93,-0.248056,0.0371515,-0.00432293,-0.0256069
73,1802.81,866.935,-0.232723,0.0367817,-0.00380667,-0.0268631
74,1803.21,866.938,-0.224742,0.037515,-0.00385125,-0.0284829
75,1803.61,866.947,-0.220714,0.0372909,-0.00419184,-0.0290875
76,1804.02,866.946,-0.22942,0.03785,-0.00515295,-0.0301992
77,1804.38,866.964,-0.232237,0.0380288,-0.005265,-0.0303386
78,1804.79,866.968,-0.232445,0.0381955,-0.00569402,-0.0308688
79,1805.22,866.97,-0.238201,0.0388971,-0.00606427,-0.0313653
80,1805.61,866.981,-0.248737,0.0386649,-0.00702368,-0.0312313
81,1805.99,867,-0.244351,0.0393511,-0.00742406,-0.0307148
82,1806.38,867.013,-0.24503,0.0394968,-0.00747088,-0.0298112
83,1806.75,867.027,-0.24071,0.0399193,-0.00733017,-0.0294672
84,1807.12,867.044,-0.236313,0.0402267,-0.00733692,-0.0291313
85,1807.48,867.059,-0.241454,0.0408831,-0.00764001,-0.0288302
86,1808.2,867.082,-0.257541,0.0415266,-0.00803068,-0.0279337
87,1808.94,867.1,-0.255518,0.041905,-0.00799105,-0.0271358
88,1809.56,867.126,-0.282872,0.0424362,-0.00815026,-0.0273932
89,1809.74,867.128,-0.265775,0.0431353,-0.00701709,-0.0275903
90,1809.82,867.143,-0.252098,0.0437488,-0.00595327,-0.0277678
91,1810.11,867.152,-0.240692,0.0431909,-0.00560855,-0.0283991
92,1810.66,867.152,-0.244071,0.0449597,-0.00541682,-0.0329907
93,1811.02,867.189,-0.244025,0.0455509,-0.00555021,-0.0342646
94,1811.29,867.179,-0.230108,0.0450099,-0.00700043,-0.0380722
95,1811.64,867.198,-0.221698,0.0448676,-0.00740747,-0.0389328
96,1812.02,867.222,-0.215406,0.0449576,-0.00769549,-0.0394823
97,1812.39,867.236,-0.219148,0.0449227,-0.00761979,-0.0396328
