id,x,y,z,yaw,pitch,roll
1,-285.122,226.33,-12.5745,2.44841,0.0133305,0.0382685
2,-285.338,226.511,-12.6001,2.44819,0.0129637,0.0383615
3,-285.548,226.719,-12.609,2.44851,0.0123371,0.0345962
4,-285.767,226.918,-12.6182,2.44968,0.0114437,0.0320012
5,-285.975,227.107,-12.6158,2.45029,0.0113212,0.0315303
6,-286.197,227.303,-12.6119,2.44963,0.0106868,0.0321689
7,-286.403,227.488,-12.6093,2.45024,0.00980626,0.032469
8,-286.621,227.671,-12.6107,2.45082,0.00815264,0.0337013
9,-286.817,227.841,-12.6107,2.45095,0.00723588,0.033399
10,-287.016,228.018,-12.5872,2.45115,0.00337424,0.0332665
11,-287.231,228.199,-12.5846,2.45109,-0.00130998,0.0352
12,-287.427,228.359,-12.6056,2.45085,-0.00350296,0.0375935
13,-287.613,228.514,-12.6223,2.45035,-0.00309455,0.0388353
14,-287.797,228.671,-12.6345,2.45082,-0.00162551,0.0396379
15,-287.981,228.825,-12.6356,2.45102,-0.000448542,0.0400557
16,-288.156,228.979,-12.6425,2.45135,-0.000183634,0.0403326
17,-288.332,229.125,-12.6625,2.45177,0.00203916,0.0407537
18,-288.484,229.261,-12.6706,2.45251,0.0048816,0.0405533
19,-288.661,229.416,-12.6672,2.45288,0.00668679,0.0379419
20,-288.813,229.545,-12.6596,2.4533,0.00670886,0.0359316
21,-288.978,229.686,-12.6641,2.4542,0.00615888,0.0352391
22,-289.126,229.814,-12.6805,2.45409,0.00688093,0.0372092
23,-289.295,229.945,-12.7007,2.45399,0.00989212,0.0391913
24,-289.446,230.067,-12.7041,2.4546,0.0122338,0.0416799
25,-289.602,230.197,-12.7015,2.45577,0.0140353,0.0437627
26,-289.739,230.32,-12.6917,2.45623,0.0148167,0.0449359
27,-289.893,230.442,-12.6826,2.45571,0.0142212,0.0449789
28,-290.023,230.557,-12.6743,2.4564,0.0125652,0.0447327
29,-290.168,230.683,-12.6794,2.45765,0.0102721,0.0446266
