id,x,y,z,yaw,pitch,roll
1,1717.1,1014.56,0,-2.18633,-0.0112056,0.00242789
2,1716.91,1014.25,0,-2.18811,-0.00611316,-0.000219843
3,1716.69,1013.95,0,-2.18956,-0.00499998,-0.00248329
4,1716.48,1013.66,0,-2.2483,-0.00786892,-0.00245206
5,1716.26,1013.34,0,-2.19307,-0.0150031,0.00556826
6,1716.1,1013.07,0,-2.19588,-0.0229253,0.016836
7,1715.88,1012.78,0,-2.1968,-0.0237727,0.0139027
8,1715.67,1012.48,0,-2.19724,-0.0267412,0.0159299
9,1715.47,1012.2,0,-2.19827,-0.0261619,0.0143915
10,1715.22,1011.93,0,-2.1987,-0.0274926,0.0126096
11,1715.02,1011.64,0,-2.19926,-0.0262153,0.0112547
12,1714.82,1011.38,0,-2.20058,-0.0259678,0.013013
13,1714.61,1011.1,0,-2.20146,-0.026438,0.0112152
14,1714.4,1010.8,0,-2.20159,-0.0242565,0.0121466
15,1714.22,1010.52,0,-2.20246,-0.023329,0.0190379
16,1714.01,1010.21,0,-2.20232,-0.0237929,0.0223038
17,1713.8,1009.92,0,-2.20322,-0.0235048,0.0201443
18,1713.6,1009.65,0,-2.20384,-0.0240398,0.0216523
19,1713.37,1009.36,0,-2.20411,-0.0240756,0.020084
20,1713.16,1009.09,0,-2.20489,-0.0240681,0.0185725
21,1712.98,1008.83,0,-2.20568,-0.0237487,0.0159971
22,1712.72,1008.54,0,-2.20462,-0.0201284,0.0115321
23,1712.55,1008.28,0,-2.20561,-0.020507,0.0137326
24,1712.34,1008,0,-2.20596,-0.0209631,0.0128684
25,1712.15,1007.73,0,-2.20694,-0.0222224,0.0133211
26,1711.93,1007.46,0,-2.20644,-0.0220637,0.0134836
27,1711.76,1007.19,0,-2.20757,-0.0237904,0.0157346
28,1711.53,1006.89,0,-2.20699,-0.0243189,0.0147012
29,1711.32,1006.64,0,-2.20714,-0.0248393,0.0125865
30,1711.12,1006.39,0,-2.20708,-0.0244371,0.010969
31,1710.94,1006.13,0,-2.20632,-0.0224467,0.0104715
32,1710.77,1005.88,0,-2.20625,-0.0218993,0.00858863
33,1710.58,1005.65,0,-2.20587,-0.0222467,0.00741485
34,1710.37,1005.35,0,-2.2054,-0.0233029,0.00914962
35,1710.16,1005.07,0,-2.20335,-0.0232143,0.00950213
36,1709.96,1004.79,0,-2.20284,-0.0241159,0.00925548
37,1709.77,1004.54,0,-2.20137,-0.0254926,0.00984826
38,1709.58,1004.3,0,-2.20083,-0.0261266,0.00860229
39,1709.38,1004.05,0,-2.19865,-0.0260727,0.00686136
40,1709.2,1003.81,0,-2.19771,-0.0259371,0.00543941
41,1709,1003.54,0,-2.19618,-0.0266593,0.00568843
42,1708.66,1003.06,0,-2.19328,-0.0285259,0.00632319
43,1708.45,1002.82,0,-2.19186,-0.0306442,-0.00579438
44,1708.27,1002.58,0,-2.18921,-0.0287327,-0.0109077
45,1708.09,1002.32,0,-2.18817,-0.0287099,-0.0115184
46,1707.88,1002.06,0,-2.18589,-0.0287642,-0.0131838
47,1707.72,1001.84,0,-2.18489,-0.0286024,-0.0145008
48,1707.53,1001.56,0,-2.18195,-0.0273679,-0.015684
49,1707.35,1001.33,0,-2.18007,-0.0237304,-0.0170311
50,1707.21,1001.15,0,-2.17877,-0.0222535,-0.0182031
51,1707.03,1000.88,0,-2.17687,-0.0255167,-0.0143329
52,1706.88,1000.65,0,-2.17464,-0.0232435,-0.0149009
53,1706.72,1000.43,0,-2.17266,-0.0225389,-0.0179488
54,1706.57,1000.23,0,-2.1701,-0.0237086,-0.0162421
55,1706.41,1000.01,0,-2.16832,-0.0227053,-0.0184637
56,1706.25,999.755,0,-2.16615,-0.0238532,-0.0155512
57,1706.11,999.56,0,-2.16584,-0.0250459,-0.017729
58,1705.94,999.263,0,-2.16296,-0.0218132,-0.00480027
59,1705.77,999.026,0,-2.16111,-0.0218866,-0.00403033
60,1705.64,998.831,0,-2.15873,-0.0226705,-0.00755027
61,1705.5,998.618,0,-2.15745,-0.0231795,-0.00580841
62,1705.35,998.391,0,-2.15474,-0.0237712,-0.00549763
63,1705.2,998.149,0,-2.15196,-0.0186861,-0.00470617
64,1705.08,997.968,0,-2.15046,-0.0186956,-0.00479893
65,1704.97,997.786,0,-2.14925,-0.018798,-0.00337208
66,1704.82,997.542,0,-2.14663,-0.0177143,-0.00287642
67,1704.69,997.329,0,-2.14585,-0.0184095,-0.000182734
68,1704.51,997.095,0,-2.14313,-0.0191635,-0.00576916
69,1704.38,996.891,0,-2.1422,-0.0182675,-0.00500971
70,1704.22,996.672,0,-2.14032,-0.019004,-0.00649185
71,1704,996.317,0,-2.13809,-0.0196198,-0.00621441
72,1703.85,996.078,0,-2.13689,-0.0208791,-0.00854058
73,1703.7,995.883,0,-2.13583,-0.0217521,-0.0117131
